Timestamp;phi;thetab;spin_rad
6124000;-1.142387E-002;1.279563E-003;-9.230384E-003
6136000;-1.154055E-002;1.227140E-003;-9.230384E-003
6148000;-1.163328E-002;1.151115E-003;-9.230384E-003
6160000;-1.170848E-002;1.127869E-003;-9.230384E-003
6172000;-1.174934E-002;1.105428E-003;-9.230384E-003
6184000;-1.176783E-002;1.059651E-003;-9.230384E-003
6196000;-1.181275E-002;9.687543E-004;-9.230384E-003
6208000;-1.183247E-002;8.502305E-004;-9.230384E-003
6220000;-1.186162E-002;6.944835E-004;-9.230384E-003
6233000;-1.190487E-002;5.862713E-004;-9.230384E-003
6245000;-1.196186E-002;4.186928E-004;-9.230384E-003
6257000;-1.199522E-002;2.336204E-004;-9.230384E-003
6269000;-1.206373E-002;3.302097E-005;-9.230384E-003
6282000;-1.211524E-002;-1.532435E-004;-9.230384E-003
6293000;-1.215206E-002;-3.512502E-004;-9.230384E-003
6305000;-1.221143E-002;-5.856156E-004;-9.230384E-003
6317000;-1.227222E-002;-8.162260E-004;-9.230384E-003
6329000;-1.233977E-002;-1.009881E-003;-9.230384E-003
6340000;-1.238467E-002;-1.209855E-003;-9.230384E-003
6352000;-1.245555E-002;-1.397014E-003;-9.230384E-003
6365000;-1.250373E-002;-1.624078E-003;-9.230384E-003
6377000;-1.254581E-002;-1.802504E-003;-9.230384E-003
6388000;-1.258120E-002;-1.977473E-003;-9.230384E-003
6400000;-1.259493E-002;-2.133280E-003;-9.230384E-003
6413000;-1.261280E-002;-2.339780E-003;-9.230384E-003
6425000;-1.260983E-002;-2.600789E-003;-9.230384E-003
6437000;-1.261493E-002;-2.832443E-003;-9.230384E-003
6449000;-1.259436E-002;-3.074139E-003;-9.230384E-003
6462000;-1.253717E-002;-3.282845E-003;-9.230384E-003
6475000;-1.247338E-002;-3.544599E-003;-9.230384E-003
6486000;-1.242839E-002;-3.780246E-003;-9.230384E-003
6498000;-1.237383E-002;-3.959149E-003;-9.230384E-003
6511000;-1.231212E-002;-4.165351E-003;-9.230384E-003
6523000;-1.223571E-002;-4.429162E-003;-9.230384E-003
6535000;-1.217283E-002;-4.632056E-003;-9.230384E-003
6547000;-1.207167E-002;-4.811764E-003;-9.230384E-003
6558000;-1.197563E-002;-4.949957E-003;-9.230384E-003
6570000;-1.187016E-002;-5.154997E-003;-9.230384E-003
6582000;-1.170533E-002;-5.277723E-003;-9.230384E-003
6595000;-1.150330E-002;-5.350351E-003;-9.230384E-003
6607000;-1.128560E-002;-5.409628E-003;-9.230384E-003
6618000;-1.107094E-002;-5.466342E-003;-9.230384E-003
6631000;-1.085554E-002;-5.469769E-003;-9.230384E-003
6643000;-1.066478E-002;-5.476475E-003;-9.230384E-003
6655000;-1.051703E-002;-5.457133E-003;-9.230384E-003
6667000;-1.037187E-002;-5.409688E-003;-9.230384E-003
6679000;-1.031264E-002;-5.323857E-003;-9.230384E-003
6692000;-1.030233E-002;-5.089551E-003;-9.230384E-003
6704000;-1.033178E-002;-4.807651E-003;-9.230384E-003
6716000;-1.044221E-002;-4.550874E-003;-9.230384E-003
6729000;-1.062983E-002;-4.269987E-003;-9.230384E-003
6742000;-1.082897E-002;-3.946722E-003;-9.230384E-003
6754000;-1.099185E-002;-3.692955E-003;-9.230384E-003
6767000;-1.115518E-002;-3.445148E-003;-9.230384E-003
6779000;-1.124820E-002;-3.234267E-003;-9.230384E-003
6792000;-1.127660E-002;-2.987772E-003;-9.230384E-003
6804000;-1.129491E-002;-2.842635E-003;-9.230384E-003
6816000;-1.127949E-002;-2.768487E-003;-9.230384E-003
6828000;-1.124037E-002;-2.585530E-003;-9.230384E-003
6840000;-1.119151E-002;-2.462715E-003;-9.230384E-003
6853000;-1.113715E-002;-2.412528E-003;-9.230384E-003
6866000;-1.110628E-002;-2.348363E-003;-9.230384E-003
6879000;-1.111496E-002;-2.310246E-003;-9.230384E-003
6890000;-1.112815E-002;-2.262563E-003;-9.230384E-003
6901000;-1.113871E-002;-2.183735E-003;-9.230384E-003
6913000;-1.115589E-002;-2.131134E-003;-9.230384E-003
6925000;-1.117576E-002;-2.057284E-003;-9.230384E-003
6937000;-1.119340E-002;-1.972020E-003;-9.230384E-003
6949000;-1.120269E-002;-1.866519E-003;-9.230384E-003
6962000;-1.121926E-002;-1.732439E-003;-9.230384E-003
6974000;-1.123556E-002;-1.602709E-003;-9.230384E-003
6986000;-1.125699E-002;-1.449823E-003;-9.230384E-003
6997000;-1.125404E-002;-1.320869E-003;-9.230384E-003
7009000;-1.125998E-002;-1.098901E-003;-9.230384E-003
7021000;-1.126247E-002;-9.025633E-004;-9.230384E-003
7034000;-1.124487E-002;-6.925762E-004;-9.230384E-003
7046000;-1.121520E-002;-4.857779E-004;-9.230384E-003
7057000;-1.118438E-002;-3.034174E-004;-9.230384E-003
7069000;-1.117176E-002;-1.334250E-004;-9.230384E-003
7082000;-1.109520E-002;6.183982E-005;-9.230384E-003
7094000;-1.102069E-002;2.603233E-004;-9.230384E-003
7106000;-1.094132E-002;4.134774E-004;-9.230384E-003
7119000;-1.088153E-002;5.445778E-004;-9.230384E-003
7132000;-1.083920E-002;7.060170E-004;-9.230384E-003
7143000;-1.080121E-002;8.657873E-004;-9.230384E-003
7155000;-1.078569E-002;1.070499E-003;-9.230384E-003
7168000;-1.077491E-002;1.281589E-003;-9.230384E-003
7180000;-1.077476E-002;1.441240E-003;-9.230384E-003
7192000;-1.079496E-002;1.635045E-003;-9.230384E-003
7203000;-1.079463E-002;1.841009E-003;-9.230384E-003
7215000;-1.079008E-002;2.077997E-003;-9.230384E-003
7227000;-1.080150E-002;2.269626E-003;-9.230384E-003
7238000;-1.081324E-002;2.491176E-003;-9.230384E-003
7250000;-1.081221E-002;2.720535E-003;-9.230384E-003
7262000;-1.081199E-002;2.962887E-003;-9.230384E-003
7274000;-1.079280E-002;3.178746E-003;-9.230384E-003
7287000;-1.077382E-002;3.360003E-003;-9.230384E-003
7300000;-1.077002E-002;3.509223E-003;-9.230384E-003
7312000;-1.073749E-002;3.674924E-003;-9.230384E-003
7324000;-1.069359E-002;3.774256E-003;-9.230384E-003
7336000;-1.063714E-002;3.877312E-003;-9.230384E-003
7348000;-1.057461E-002;3.926486E-003;-9.230384E-003
7361000;-1.047188E-002;3.894657E-003;-9.230384E-003
7374000;-1.038133E-002;3.756702E-003;-9.230384E-003
7386000;-1.029710E-002;3.623068E-003;-9.230384E-003
7398000;-1.022988E-002;3.399938E-003;-9.230384E-003
7411000;-1.020554E-002;3.100425E-003;-9.230384E-003
7423000;-1.026090E-002;2.781123E-003;-9.230384E-003
7436000;-1.037980E-002;2.432674E-003;-9.230384E-003
7449000;-1.053839E-002;2.222717E-003;-9.230384E-003
7461000;-1.066098E-002;2.061635E-003;-9.230384E-003
7474000;-1.082179E-002;1.862943E-003;-9.230384E-003
7487000;-1.096770E-002;1.712739E-003;-9.230384E-003
7499000;-1.107833E-002;1.625150E-003;-9.230384E-003
7511000;-1.117703E-002;1.582533E-003;-9.230384E-003
7524000;-1.124094E-002;1.568288E-003;-9.230384E-003
7536000;-1.131719E-002;1.524031E-003;-9.230384E-003
7549000;-1.140389E-002;1.496762E-003;-9.230384E-003
7562000;-1.144387E-002;1.465261E-003;-9.230384E-003
7574000;-1.147649E-002;1.401544E-003;-9.230384E-003
7587000;-1.151793E-002;1.354367E-003;-9.230384E-003
7600000;-1.154939E-002;1.285940E-003;-9.230384E-003
7613000;-1.158510E-002;1.214534E-003;-9.230384E-003
7625000;-1.161628E-002;1.107007E-003;-9.230384E-003
7638000;-1.166239E-002;9.729862E-004;-9.230384E-003
7650000;-1.170731E-002;8.214712E-004;-9.230384E-003
7663000;-1.170398E-002;6.915331E-004;-9.230384E-003
7674000;-1.176353E-002;5.143285E-004;-9.230384E-003
7687000;-1.182506E-002;3.179014E-004;-9.230384E-003
7699000;-1.187644E-002;1.446009E-004;-9.230384E-003
7711000;-1.192372E-002;-4.467368E-005;-9.230384E-003
7723000;-1.200612E-002;-2.060533E-004;-9.230384E-003
7736000;-1.208885E-002;-4.023015E-004;-9.230384E-003
7749000;-1.212581E-002;-5.718768E-004;-9.230384E-003
7762000;-1.218119E-002;-7.537603E-004;-9.230384E-003
7774000;-1.223629E-002;-9.473562E-004;-9.230384E-003
7786000;-1.229680E-002;-1.156718E-003;-9.230384E-003
7799000;-1.233954E-002;-1.335859E-003;-9.230384E-003
7811000;-1.235959E-002;-1.561999E-003;-9.230384E-003
7823000;-1.239487E-002;-1.793981E-003;-9.230384E-003
7836000;-1.240922E-002;-1.945317E-003;-9.230384E-003
7848000;-1.240452E-002;-2.129734E-003;-9.230384E-003
7860000;-1.237987E-002;-2.360821E-003;-9.230384E-003
7873000;-1.236067E-002;-2.603143E-003;-9.230384E-003
7885000;-1.238541E-002;-2.877742E-003;-9.230384E-003
7898000;-1.236463E-002;-3.069907E-003;-9.230384E-003
7910000;-1.233113E-002;-3.277719E-003;-9.230384E-003
7923000;-1.229553E-002;-3.553927E-003;-9.230384E-003
7935000;-1.228150E-002;-3.792226E-003;-9.230384E-003
7948000;-1.226747E-002;-4.027009E-003;-9.230384E-003
7961000;-1.223862E-002;-4.239678E-003;-9.230384E-003
7974000;-1.218762E-002;-4.509211E-003;-9.230384E-003
7987000;-1.213839E-002;-4.698366E-003;-9.230384E-003
8000000;-1.207757E-002;-4.928023E-003;-9.230384E-003
8012000;-1.198171E-002;-5.124688E-003;-9.230384E-003
8024000;-1.185434E-002;-5.274117E-003;-9.230384E-003
8037000;-1.168654E-002;-5.369335E-003;-9.230384E-003
8049000;-1.145059E-002;-5.374104E-003;-9.230384E-003
8061000;-1.117995E-002;-5.364627E-003;-9.230384E-003
8074000;-1.082084E-002;-5.340278E-003;-9.230384E-003
8086000;-1.045964E-002;-5.245417E-003;-9.230384E-003
8098000;-1.010602E-002;-5.068034E-003;-9.230384E-003
8111000;-9.774741E-003;-4.817694E-003;-9.230384E-003
8123000;-9.550582E-003;-4.564852E-003;-9.230384E-003
8136000;-9.417691E-003;-4.268467E-003;-9.230384E-003
8148000;-9.413053E-003;-3.964663E-003;-9.230384E-003
8160000;-9.488405E-003;-3.674001E-003;-9.230384E-003
8173000;-9.630707E-003;-3.316611E-003;-9.230384E-003
8184000;-9.843563E-003;-2.997607E-003;-9.230384E-003
8198000;-1.010029E-002;-2.684444E-003;-9.230384E-003
8210000;-1.032261E-002;-2.510726E-003;-9.230384E-003
8223000;-1.054092E-002;-2.387553E-003;-9.230384E-003
8236000;-1.068591E-002;-2.241731E-003;-9.230384E-003
8248000;-1.081152E-002;-2.149343E-003;-9.230384E-003
8261000;-1.091883E-002;-2.108335E-003;-9.230384E-003
8274000;-1.098065E-002;-2.083659E-003;-9.230384E-003
8287000;-1.104656E-002;-2.077490E-003;-9.230384E-003
8300000;-1.107531E-002;-2.046108E-003;-9.230384E-003
8313000;-1.110634E-002;-1.987606E-003;-9.230384E-003
8325000;-1.115297E-002;-1.882255E-003;-9.230384E-003
8337000;-1.118019E-002;-1.789540E-003;-9.230384E-003
8350000;-1.119393E-002;-1.678586E-003;-9.230384E-003
8362000;-1.123336E-002;-1.576245E-003;-9.230384E-003
8375000;-1.125864E-002;-1.418591E-003;-9.230384E-003
8387000;-1.129123E-002;-1.301110E-003;-9.230384E-003
8400000;-1.133264E-002;-1.121193E-003;-9.230384E-003
8413000;-1.136003E-002;-9.059906E-004;-9.230384E-003
8425000;-1.136736E-002;-7.557273E-004;-9.230384E-003
8436000;-1.135916E-002;-5.892217E-004;-9.230384E-003
8447000;-1.136343E-002;-4.081130E-004;-9.230384E-003
8459000;-1.136819E-002;-2.237260E-004;-9.230384E-003
8472000;-1.133337E-002;-2.288818E-005;-9.230384E-003
8484000;-1.131614E-002;1.556277E-004;-9.230384E-003
8497000;-1.127790E-002;3.174841E-004;-9.230384E-003
8509000;-1.123511E-002;4.977286E-004;-9.230384E-003
8521000;-1.119363E-002;6.963313E-004;-9.230384E-003
8532000;-1.114057E-002;8.714497E-004;-9.230384E-003
8544000;-1.107050E-002;9.671152E-004;-9.230384E-003
8555000;-1.100272E-002;1.111299E-003;-9.230384E-003
8568000;-1.094102E-002;1.310289E-003;-9.230384E-003
8579000;-1.085993E-002;1.495063E-003;-9.230384E-003
8591000;-1.081456E-002;1.660913E-003;-9.230384E-003
8603000;-1.077755E-002;1.805425E-003;-9.230384E-003
8616000;-1.071311E-002;1.981705E-003;-9.230384E-003
8628000;-1.066361E-002;2.246141E-003;-9.230384E-003
8641000;-1.061812E-002;2.418697E-003;-9.230384E-003
8653000;-1.056096E-002;2.605259E-003;-9.230384E-003
8664000;-1.052372E-002;2.797544E-003;-9.230384E-003
8677000;-1.047145E-002;3.025293E-003;-9.230384E-003
8689000;-1.042122E-002;3.213316E-003;-9.230384E-003
8702000;-1.037398E-002;3.413022E-003;-9.230384E-003
8714000;-1.032750E-002;3.600717E-003;-9.230384E-003
8726000;-1.026757E-002;3.777534E-003;-9.230384E-003
8739000;-1.019168E-002;3.933489E-003;-9.230384E-003
8751000;-1.012706E-002;4.114658E-003;-9.230384E-003
8764000;-1.001157E-002;4.281461E-003;-9.230384E-003
8777000;-9.923207E-003;4.365176E-003;-9.230384E-003
8790000;-9.784087E-003;4.455924E-003;-9.230384E-003
8802000;-9.633467E-003;4.530013E-003;-9.230384E-003
8815000;-9.460465E-003;4.466087E-003;-9.230384E-003
8828000;-9.289549E-003;4.426360E-003;-9.230384E-003
8840000;-9.136762E-003;4.403919E-003;-9.230384E-003
8852000;-8.996970E-003;4.323304E-003;-9.230384E-003
8864000;-8.895664E-003;4.220098E-003;-9.230384E-003
8877000;-8.843030E-003;4.075766E-003;-9.230384E-003
8889000;-8.870790E-003;3.863215E-003;-9.230384E-003
8901000;-8.989268E-003;3.623635E-003;-9.230384E-003
8913000;-9.132940E-003;3.409177E-003;-9.230384E-003
8925000;-9.315698E-003;3.207535E-003;-9.230384E-003
8936000;-9.533457E-003;2.932906E-003;-9.230384E-003
8947000;-9.737668E-003;2.698362E-003;-9.230384E-003
8961000;-1.000201E-002;2.468675E-003;-9.230384E-003
8974000;-1.023533E-002;2.258301E-003;-9.230384E-003
8986000;-1.040754E-002;2.119958E-003;-9.230384E-003
8999000;-1.053682E-002;1.976281E-003;-9.230384E-003
9012000;-1.063977E-002;1.866400E-003;-9.230384E-003
9025000;-1.071192E-002;1.735330E-003;-9.230384E-003
9036000;-1.074436E-002;1.637459E-003;-9.230384E-003
9048000;-1.080744E-002;1.458824E-003;-9.230384E-003
9061000;-1.085844E-002;1.211464E-003;-9.230384E-003
9073000;-1.091004E-002;1.006067E-003;-9.230384E-003
9086000;-1.096299E-002;7.853806E-004;-9.230384E-003
9099000;-1.100963E-002;5.429387E-004;-9.230384E-003
9111000;-1.107492E-002;2.942681E-004;-9.230384E-003
9123000;-1.114577E-002;7.712841E-005;-9.230384E-003
9136000;-1.123094E-002;-1.568496E-004;-9.230384E-003
9148000;-1.131320E-002;-4.269183E-004;-9.230384E-003
9161000;-1.140222E-002;-6.591678E-004;-9.230384E-003
9174000;-1.147583E-002;-8.499324E-004;-9.230384E-003
9186000;-1.151977E-002;-1.073927E-003;-9.230384E-003
9198000;-1.158890E-002;-1.363158E-003;-9.230384E-003
9211000;-1.162492E-002;-1.596361E-003;-9.230384E-003
9224000;-1.160361E-002;-1.824439E-003;-9.230384E-003
9236000;-1.153990E-002;-2.062351E-003;-9.230384E-003
9248000;-1.150118E-002;-2.318233E-003;-9.230384E-003
9261000;-1.143287E-002;-2.548635E-003;-9.230384E-003
9272000;-1.137654E-002;-2.764642E-003;-9.230384E-003
9285000;-1.127398E-002;-2.984405E-003;-9.230384E-003
9297000;-1.113203E-002;-3.162146E-003;-9.230384E-003
9310000;-1.099315E-002;-3.358096E-003;-9.230384E-003
9321000;-1.085515E-002;-3.516972E-003;-9.230384E-003
9334000;-1.066461E-002;-3.638208E-003;-9.230384E-003
9347000;-1.044605E-002;-3.697067E-003;-9.230384E-003
9360000;-1.018715E-002;-3.683269E-003;-9.230384E-003
9372000;-9.961532E-003;-3.639191E-003;-9.230384E-003
9384000;-9.780496E-003;-3.572822E-003;-9.230384E-003
9396000;-9.630397E-003;-3.453612E-003;-9.230384E-003
9409000;-9.563216E-003;-3.237009E-003;-9.230384E-003
9421000;-9.622598E-003;-3.024548E-003;-9.230384E-003
9434000;-9.784408E-003;-2.869993E-003;-9.230384E-003
9445000;-9.958977E-003;-2.697527E-003;-9.230384E-003
9456000;-1.015233E-002;-2.506286E-003;-9.230384E-003
9468000;-1.033057E-002;-2.404362E-003;-9.230384E-003
9480000;-1.050344E-002;-2.347648E-003;-9.230384E-003
9491000;-1.064940E-002;-2.282917E-003;-9.230384E-003
9504000;-1.077007E-002;-2.204329E-003;-9.230384E-003
9515000;-1.081768E-002;-2.154380E-003;-9.230384E-003
9527000;-1.087100E-002;-2.154589E-003;-9.230384E-003
9540000;-1.092414E-002;-2.145261E-003;-9.230384E-003
9552000;-1.095200E-002;-2.139539E-003;-9.230384E-003
9564000;-1.096483E-002;-2.126992E-003;-9.230384E-003
9577000;-1.100378E-002;-2.071470E-003;-9.230384E-003
9589000;-1.101715E-002;-1.967281E-003;-9.230384E-003
9601000;-1.103663E-002;-1.873374E-003;-9.230384E-003
9614000;-1.104745E-002;-1.742125E-003;-9.230384E-003
9627000;-1.106015E-002;-1.599938E-003;-9.230384E-003
9639000;-1.109842E-002;-1.431555E-003;-9.230384E-003
9651000;-1.111409E-002;-1.266420E-003;-9.230384E-003
9662000;-1.113809E-002;-1.096159E-003;-9.230384E-003
9675000;-1.114958E-002;-9.583235E-004;-9.230384E-003
9686000;-1.113413E-002;-8.141398E-004;-9.230384E-003
9698000;-1.114014E-002;-6.646812E-004;-9.230384E-003
9711000;-1.115850E-002;-5.156994E-004;-9.230384E-003
9724000;-1.113971E-002;-3.772378E-004;-9.230384E-003
9737000;-1.113479E-002;-2.446473E-004;-9.230384E-003
9750000;-1.115021E-002;-6.115437E-005;-9.230384E-003
9763000;-1.115723E-002;1.283586E-004;-9.230384E-003
9775000;-1.118290E-002;3.160834E-004;-9.230384E-003
9787000;-1.117730E-002;5.113780E-004;-9.230384E-003
9799000;-1.114538E-002;6.777048E-004;-9.230384E-003
9811000;-1.110768E-002;8.448362E-004;-9.230384E-003
9823000;-1.108362E-002;1.008570E-003;-9.230384E-003
9834000;-1.105364E-002;1.188189E-003;-9.230384E-003
9847000;-1.101380E-002;1.357943E-003;-9.230384E-003
9860000;-1.095749E-002;1.528263E-003;-9.230384E-003
9871000;-1.092060E-002;1.730472E-003;-9.230384E-003
9884000;-1.088160E-002;1.945466E-003;-9.230384E-003
9896000;-1.086773E-002;2.129048E-003;-9.230384E-003
9908000;-1.085234E-002;2.290905E-003;-9.230384E-003
9921000;-1.079046E-002;2.491146E-003;-9.230384E-003
9933000;-1.075264E-002;2.693266E-003;-9.230384E-003
9946000;-1.071496E-002;2.917975E-003;-9.230384E-003
9959000;-1.069112E-002;3.127813E-003;-9.230384E-003
9970000;-1.067314E-002;3.291070E-003;-9.230384E-003
9983000;-1.062145E-002;3.511459E-003;-9.230384E-003
9995000;-1.055590E-002;3.689408E-003;-9.230384E-003
10006000;-1.050688E-002;3.831416E-003;-9.230384E-003
10018000;-1.042722E-002;3.988415E-003;-9.230384E-003
10030000;-1.036903E-002;4.119366E-003;-9.230384E-003
10042000;-1.030006E-002;4.247516E-003;-9.230384E-003
10054000;-1.017653E-002;4.371762E-003;-9.230384E-003
10066000;-1.005252E-002;4.471183E-003;-9.230384E-003
10079000;-9.885951E-003;4.538149E-003;-9.230384E-003
10091000;-9.714172E-003;4.509151E-003;-9.230384E-003
10104000;-9.516749E-003;4.393280E-003;-9.230384E-003
10115000;-9.320320E-003;4.344374E-003;-9.230384E-003
10128000;-9.108569E-003;4.256338E-003;-9.230384E-003
10141000;-8.898935E-003;4.036069E-003;-9.230384E-003
10154000;-8.732121E-003;3.800452E-003;-9.230384E-003
10167000;-8.652196E-003;3.631294E-003;-9.230384E-003
10179000;-8.614631E-003;3.458858E-003;-9.230384E-003
10191000;-8.615931E-003;3.262520E-003;-9.230384E-003
10203000;-8.647515E-003;3.092200E-003;-9.230384E-003
10216000;-8.764549E-003;2.866030E-003;-9.230384E-003
10227000;-8.907424E-003;2.691954E-003;-9.230384E-003
10240000;-9.079259E-003;2.552122E-003;-9.230384E-003
10252000;-9.226641E-003;2.430409E-003;-9.230384E-003
10263000;-9.369289E-003;2.297670E-003;-9.230384E-003
10275000;-9.492559E-003;2.213091E-003;-9.230384E-003
10287000;-9.607236E-003;2.165675E-003;-9.230384E-003
10299000;-9.710173E-003;2.105355E-003;-9.230384E-003
10311000;-9.786531E-003;2.044022E-003;-9.230384E-003
10322000;-9.825319E-003;1.968265E-003;-9.230384E-003
10334000;-9.882594E-003;1.861095E-003;-9.230384E-003
10347000;-9.924306E-003;1.712561E-003;-9.230384E-003
10359000;-9.966891E-003;1.576066E-003;-9.230384E-003
10372000;-9.992310E-003;1.399696E-003;-9.230384E-003
10384000;-1.001678E-002;1.245290E-003;-9.230384E-003
10396000;-1.006981E-002;1.034588E-003;-9.230384E-003
10408000;-1.012585E-002;8.457005E-004;-9.230384E-003
10421000;-1.016407E-002;6.670058E-004;-9.230384E-003
10434000;-1.023216E-002;4.847050E-004;-9.230384E-003
10446000;-1.030745E-002;2.459586E-004;-9.230384E-003
10459000;-1.035706E-002;6.687641E-005;-9.230384E-003
10471000;-1.038134E-002;-7.343292E-005;-9.230384E-003
10484000;-1.043904E-002;-3.024042E-004;-9.230384E-003
10496000;-1.049394E-002;-5.238950E-004;-9.230384E-003
10508000;-1.055915E-002;-7.220507E-004;-9.230384E-003
10520000;-1.060452E-002;-8.836389E-004;-9.230384E-003
10532000;-1.063170E-002;-1.000524E-003;-9.230384E-003
10545000;-1.064131E-002;-1.187801E-003;-9.230384E-003
10557000;-1.064848E-002;-1.394391E-003;-9.230384E-003
10569000;-1.062412E-002;-1.564085E-003;-9.230384E-003
10581000;-1.055395E-002;-1.726508E-003;-9.230384E-003
10593000;-1.046388E-002;-1.880109E-003;-9.230384E-003
10607000;-1.034954E-002;-2.025664E-003;-9.230384E-003
10619000;-1.025485E-002;-2.206057E-003;-9.230384E-003
10631000;-1.014750E-002;-2.377957E-003;-9.230384E-003
10643000;-1.004666E-002;-2.481908E-003;-9.230384E-003
10655000;-9.904301E-003;-2.587080E-003;-9.230384E-003
10667000;-9.746848E-003;-2.744466E-003;-9.230384E-003
10679000;-9.645963E-003;-2.897441E-003;-9.230384E-003
10691000;-9.541129E-003;-3.054529E-003;-9.230384E-003
10704000;-9.410631E-003;-3.215730E-003;-9.230384E-003
10717000;-9.281409E-003;-3.366619E-003;-9.230384E-003
10730000;-9.157618E-003;-3.490895E-003;-9.230384E-003
10743000;-9.032015E-003;-3.629774E-003;-9.230384E-003
10756000;-8.910613E-003;-3.818244E-003;-9.230384E-003
10768000;-8.807705E-003;-3.934711E-003;-9.230384E-003
10780000;-8.713676E-003;-4.037470E-003;-9.230384E-003
10792000;-8.610438E-003;-4.150420E-003;-9.230384E-003
10806000;-8.491380E-003;-4.280597E-003;-9.230384E-003
10818000;-8.390206E-003;-4.400671E-003;-9.230384E-003
10831000;-8.287771E-003;-4.500121E-003;-9.230384E-003
10844000;-8.209929E-003;-4.617691E-003;-9.230384E-003
10856000;-8.108741E-003;-4.713476E-003;-9.230384E-003
10867000;-8.013234E-003;-4.773319E-003;-9.230384E-003
10879000;-7.936324E-003;-4.850924E-003;-9.230384E-003
10892000;-7.872306E-003;-4.958391E-003;-9.230384E-003
10904000;-7.806252E-003;-5.036205E-003;-9.230384E-003
10916000;-7.745967E-003;-5.127102E-003;-9.230384E-003
10929000;-7.653252E-003;-5.226642E-003;-9.230384E-003
10941000;-7.558523E-003;-5.320668E-003;-9.230384E-003
10954000;-7.492564E-003;-5.394518E-003;-9.230384E-003
10967000;-7.419583E-003;-5.417317E-003;-9.230384E-003
10979000;-7.351062E-003;-5.423546E-003;-9.230384E-003
10991000;-7.280323E-003;-5.426377E-003;-9.230384E-003
11003000;-7.199475E-003;-5.384982E-003;-9.230384E-003
11016000;-7.131095E-003;-5.268902E-003;-9.230384E-003
11027000;-7.097894E-003;-5.104721E-003;-9.230384E-003
11039000;-7.118669E-003;-4.901111E-003;-9.230384E-003
11050000;-7.204866E-003;-4.704475E-003;-9.230384E-003
11062000;-7.328312E-003;-4.483581E-003;-9.230384E-003
11074000;-7.501174E-003;-4.154712E-003;-9.230384E-003
11087000;-7.770485E-003;-3.771365E-003;-9.230384E-003
11099000;-8.044730E-003;-3.348917E-003;-9.230384E-003
11111000;-8.368103E-003;-2.961218E-003;-9.230384E-003
11124000;-8.666484E-003;-2.614379E-003;-9.230384E-003
11136000;-8.934529E-003;-2.350897E-003;-9.230384E-003
11147000;-9.125881E-003;-2.152979E-003;-9.230384E-003
11160000;-9.307665E-003;-1.954496E-003;-9.230384E-003
11173000;-9.432844E-003;-1.792520E-003;-9.230384E-003
11185000;-9.511128E-003;-1.579136E-003;-9.230384E-003
11196000;-9.550308E-003;-1.401544E-003;-9.230384E-003
11208000;-9.576212E-003;-1.211256E-003;-9.230384E-003
11221000;-9.608044E-003;-9.565353E-004;-9.230384E-003
11234000;-9.633401E-003;-6.667674E-004;-9.230384E-003
11247000;-9.653553E-003;-3.972352E-004;-9.230384E-003
11260000;-9.675877E-003;-9.262562E-005;-9.230384E-003
11272000;-9.687454E-003;1.690388E-004;-9.230384E-003
11284000;-9.705472E-003;4.586577E-004;-9.230384E-003
11296000;-9.691951E-003;7.257462E-004;-9.230384E-003
11309000;-9.685259E-003;9.475350E-004;-9.230384E-003
11322000;-9.636436E-003;1.176566E-003;-9.230384E-003
11334000;-9.587781E-003;1.397282E-003;-9.230384E-003
11346000;-9.555256E-003;1.588047E-003;-9.230384E-003
11358000;-9.482518E-003;1.700461E-003;-9.230384E-003
11370000;-9.397309E-003;1.813978E-003;-9.230384E-003
11382000;-9.325038E-003;1.982033E-003;-9.230384E-003
11394000;-9.255379E-003;2.122581E-003;-9.230384E-003
11406000;-9.195392E-003;2.261817E-003;-9.230384E-003
11418000;-9.143188E-003;2.395093E-003;-9.230384E-003
11430000;-9.065949E-003;2.548307E-003;-9.230384E-003
11442000;-9.018785E-003;2.694786E-003;-9.230384E-003
11455000;-8.977356E-003;2.896786E-003;-9.230384E-003
11467000;-8.920835E-003;3.066421E-003;-9.230384E-003
11479000;-8.901528E-003;3.184378E-003;-9.230384E-003
11491000;-8.887994E-003;3.288776E-003;-9.230384E-003
11502000;-8.847595E-003;3.383249E-003;-9.230384E-003
11514000;-8.806466E-003;3.508568E-003;-9.230384E-003
11526000;-8.769675E-003;3.645122E-003;-9.230384E-003
11539000;-8.731358E-003;3.664523E-003;-9.230384E-003
11551000;-8.715785E-003;3.680795E-003;-9.230384E-003
11563000;-8.678555E-003;3.720254E-003;-9.230384E-003
11576000;-8.655936E-003;3.716528E-003;-9.230384E-003
11587000;-8.637946E-003;3.711849E-003;-9.230384E-003
11599000;-8.623618E-003;3.678292E-003;-9.230384E-003
11611000;-8.628839E-003;3.600389E-003;-9.230384E-003
11622000;-8.623589E-003;3.536761E-003;-9.230384E-003
11635000;-8.628000E-003;3.466576E-003;-9.230384E-003
11647000;-8.635155E-003;3.402531E-003;-9.230384E-003
11659000;-8.663873E-003;3.318012E-003;-9.230384E-003
11672000;-8.708505E-003;3.239483E-003;-9.230384E-003
11684000;-8.768615E-003;3.172308E-003;-9.230384E-003
11696000;-8.805051E-003;3.122717E-003;-9.230384E-003
11709000;-8.874920E-003;3.059506E-003;-9.230384E-003
11722000;-8.949536E-003;2.996892E-003;-9.230384E-003
