Timestamp;s;distance;thetab
6110000;1.822875E-001;1.996457E-001;1.400918E-003
6122000;1.822706E-001;1.996457E-001;1.405239E-003
6135000;1.822706E-001;1.996457E-001;1.406878E-003
6147000;1.822706E-001;1.996457E-001;1.408070E-003
6160000;1.822706E-001;1.996457E-001;1.434058E-003
6172000;1.822538E-001;1.996457E-001;1.434594E-003
6184000;1.822706E-001;1.996457E-001;1.434803E-003
6196000;1.822538E-001;1.996457E-001;1.441181E-003
6210000;1.822706E-001;1.996457E-001;1.408964E-003
6223000;1.822706E-001;1.996457E-001;1.439929E-003
6236000;1.822538E-001;1.996457E-001;1.449883E-003
6248000;1.822369E-001;1.996457E-001;1.434118E-003
6260000;1.822706E-001;1.996457E-001;1.452237E-003
6272000;1.822538E-001;1.996457E-001;1.437545E-003
6285000;1.822538E-001;1.996457E-001;1.444519E-003
6298000;1.822200E-001;1.996457E-001;1.437545E-003
6310000;1.822369E-001;1.996457E-001;1.445860E-003
6322000;1.822200E-001;1.996457E-001;1.433879E-003
6335000;1.822031E-001;1.996457E-001;1.416385E-003
6347000;1.822200E-001;1.996457E-001;1.434922E-003
6361000;1.822031E-001;1.996457E-001;1.432836E-003
6373000;1.821863E-001;1.996457E-001;1.445919E-003
6386000;1.822031E-001;1.996457E-001;1.416147E-003
6399000;1.821863E-001;1.996457E-001;1.462609E-003
6412000;1.821694E-001;1.996457E-001;1.504183E-003
6425000;1.821694E-001;1.996457E-001;1.492709E-003
6438000;1.821694E-001;1.996457E-001;1.531363E-003
6450000;1.821694E-001;1.996457E-001;1.557231E-003
6463000;1.821694E-001;1.996457E-001;1.535624E-003
6476000;1.821694E-001;1.996457E-001;1.555324E-003
6489000;1.821525E-001;1.996457E-001;1.593173E-003
6502000;1.821525E-001;1.996457E-001;1.627803E-003
6515000;1.821525E-001;1.996457E-001;1.654893E-003
6528000;1.821525E-001;1.996457E-001;1.691431E-003
6540000;1.821525E-001;1.996457E-001;1.703590E-003
6553000;1.821525E-001;1.996457E-001;1.716197E-003
6565000;1.821525E-001;1.996457E-001;1.703918E-003
6577000;1.821525E-001;1.996457E-001;1.717299E-003
6591000;1.821357E-001;1.996457E-001;1.714021E-003
6603000;1.821525E-001;1.996457E-001;1.732320E-003
6616000;1.821357E-001;1.996457E-001;1.755834E-003
6629000;1.821357E-001;1.996457E-001;1.755506E-003
6641000;1.821357E-001;1.996457E-001;1.763552E-003
6653000;1.821357E-001;1.996457E-001;1.777381E-003
6665000;1.821357E-001;1.996457E-001;1.775861E-003
6678000;1.821525E-001;1.996457E-001;1.825929E-003
6690000;1.821357E-001;1.996457E-001;1.877189E-003
6702000;1.821188E-001;1.996457E-001;1.917750E-003
6714000;1.821357E-001;1.996457E-001;1.928985E-003
6726000;1.821188E-001;1.996457E-001;1.911163E-003
6738000;1.821188E-001;1.996457E-001;1.887888E-003
6751000;1.821188E-001;1.996457E-001;1.895308E-003
6763000;1.821019E-001;1.996457E-001;1.935303E-003
6775000;1.821019E-001;1.996457E-001;1.976013E-003
6787000;1.821019E-001;1.996457E-001;2.015918E-003
6799000;1.858479E-001;-2.003544E-001;1.334369E-003
6811000;1.968665E-001;-2.003544E-001;-5.826324E-003
6823000;2.072945E-001;-2.003544E-001;-2.145749E-002
6834000;2.151071E-001;-2.003544E-001;-4.167777E-002
6846000;2.210973E-001;-2.003544E-001;-6.937297E-002
6858000;2.248095E-001;-2.003544E-001;-1.012586E-001
6869000;2.258388E-001;-2.003544E-001;-1.301954E-001
6881000;2.253494E-001;-2.003544E-001;-1.578782E-001
6894000;2.238983E-001;-2.003544E-001;-1.824719E-001
6907000;2.215866E-001;-2.003544E-001;-2.015339E-001
6919000;2.187855E-001;-2.003544E-001;-2.145281E-001
6931000;2.156808E-001;-2.003544E-001;-2.235363E-001
6944000;2.115129E-001;-2.003544E-001;-2.293314E-001
6956000;2.076151E-001;-2.003544E-001;-2.314478E-001
6968000;2.035822E-001;-2.003544E-001;-2.308714E-001
6980000;1.990432E-001;-2.003544E-001;-2.282688E-001
6993000;1.950441E-001;-2.003544E-001;-2.239011E-001
7006000;1.904882E-001;-2.003544E-001;-2.186093E-001
7018000;1.861685E-001;-2.003544E-001;-2.114978E-001
7031000;1.816463E-001;-2.003544E-001;-2.033820E-001
7044000;1.772760E-001;-2.003544E-001;-1.952981E-001
7056000;1.733107E-001;-2.003544E-001;-1.861970E-001
7069000;1.690754E-001;-2.003544E-001;-1.775893E-001
7081000;1.648063E-001;-2.003544E-001;-1.705679E-001
7093000;1.607903E-001;-2.003544E-001;-1.639921E-001
7106000;1.565719E-001;-2.003544E-001;-1.565999E-001
7119000;1.520159E-001;-2.003544E-001;-1.496960E-001
7130000;1.481350E-001;-2.003544E-001;-1.434863E-001
7142000;1.434441E-001;-2.003544E-001;-1.377172E-001
7155000;1.389388E-001;-2.003544E-001;-1.313738E-001
7168000;1.336573E-001;-2.003544E-001;-1.252078E-001
7181000;1.291182E-001;-2.003544E-001;-1.198841E-001
7193000;1.245285E-001;-2.003544E-001;-1.142758E-001
7204000;1.202932E-001;-2.003544E-001;-1.096341E-001
7216000;1.156529E-001;-2.003544E-001;-1.047868E-001
7228000;1.109452E-001;-2.003544E-001;-1.000397E-001
7240000;1.062205E-001;-2.003544E-001;-9.550194E-002
7252000;1.014621E-001;-2.003544E-001;-9.122945E-002
7264000;9.607935E-002;-2.003544E-001;-8.692968E-002
7276000;9.118595E-002;-2.003544E-001;-8.255942E-002
7289000;8.629255E-002;-2.003544E-001;-7.795036E-002
7302000;8.114605E-002;-2.003544E-001;-7.377976E-002
7314000;7.626952E-002;-2.003544E-001;-6.956783E-002
7326000;7.076866E-002;-2.003544E-001;-6.590375E-002
7338000;6.611151E-002;-2.003544E-001;-6.217262E-002
7350000;6.067814E-002;-2.003544E-001;-5.845492E-002
7363000;5.509292E-002;-2.003544E-001;-5.434719E-002
7376000;4.979455E-002;-2.003544E-001;-5.017804E-002
7388000;4.463117E-002;-2.003544E-001;-4.728810E-002
7401000;3.904594E-002;-2.003544E-001;-4.379836E-002
7413000;3.388257E-002;-2.003544E-001;-3.999205E-002
7425000;2.919165E-002;-2.003544E-001;-3.666650E-002
7438000;2.321833E-002;-2.003544E-001;-3.268668E-002
7452000;1.746437E-002;-2.003544E-001;-2.929428E-002
7464000;1.213225E-002;-2.003544E-001;-2.590668E-002
7476000;6.665145E-003;-2.003544E-001;-2.224250E-002
7489000;5.737104E-004;-2.003544E-001;-1.842408E-002
7501000;-4.859652E-003;-2.003544E-001;-1.466879E-002
7513000;-1.041113E-002;-2.003544E-001;-1.117313E-002
7525000;-1.582761E-002;-2.003544E-001;-7.397234E-003
7537000;-2.117660E-002;-2.003544E-001;-3.866136E-003
7549000;-2.652560E-002;-2.003544E-001;-3.138185E-004
7562000;-3.216144E-002;-2.003544E-001;2.818733E-003
7575000;-3.776354E-002;-2.003544E-001;5.749971E-003
7587000;-4.284255E-002;-2.003544E-001;9.073198E-003
7599000;-4.795531E-002;-2.003544E-001;1.203895E-002
7611000;-5.316931E-002;-2.003544E-001;1.480871E-002
7623000;-5.821457E-002;-2.003544E-001;1.793283E-002
7635000;-6.300672E-002;-2.003544E-001;2.086350E-002
7648000;-6.884506E-002;-2.003544E-001;2.380273E-002
7662000;-7.410967E-002;-2.003544E-001;2.669913E-002
7675000;-7.967802E-002;-2.003544E-001;2.955204E-002
7688000;-8.524638E-002;-2.003544E-001;3.215706E-002
7700000;-9.003853E-002;-2.003544E-001;3.425339E-002
7712000;-9.488130E-002;-2.003544E-001;3.648606E-002
7724000;-1.000953E-001;-2.003544E-001;3.891671E-002
7737000;-1.052081E-001;-2.003544E-001;4.121816E-002
7750000;-1.099665E-001;-2.003544E-001;4.337192E-002
7762000;-1.149949E-001;-2.003544E-001;4.533139E-002
7774000;-1.191289E-001;-2.003544E-001;4.703143E-002
7786000;-1.236680E-001;-2.003544E-001;4.886881E-002
7799000;-1.285108E-001;-2.003544E-001;5.110422E-002
7811000;-1.328980E-001;-2.003544E-001;5.304879E-002
7824000;-1.376057E-001;-2.003544E-001;5.489257E-002
7837000;-1.423135E-001;-2.003544E-001;5.674332E-002
7849000;-1.468863E-001;-2.003544E-001;5.852243E-002
7861000;-1.506998E-001;-2.003544E-001;6.028035E-002
7873000;-1.547158E-001;-2.003544E-001;6.185034E-002
7885000;-1.589511E-001;-2.003544E-001;6.308347E-002
7897000;-1.624777E-001;-2.003544E-001;6.428969E-002
7909000;-1.662743E-001;-2.003544E-001;6.567129E-002
7921000;-1.699865E-001;-2.003544E-001;6.676060E-002
7933000;-1.736313E-001;-2.003544E-001;6.743571E-002
7945000;-1.776304E-001;-2.003544E-001;6.831574E-002
7959000;-1.814945E-001;-2.003544E-001;6.956020E-002
7971000;-1.848355E-001;-2.003544E-001;7.027471E-002
7984000;-1.886827E-001;-2.003544E-001;7.091412E-002
7997000;-1.918887E-001;-2.003544E-001;7.175699E-002
8009000;-1.949260E-001;-2.003544E-001;7.244053E-002
8021000;-1.981826E-001;-2.003544E-001;7.261866E-002
8034000;-2.014730E-001;-2.003544E-001;7.258272E-002
8047000;-2.045103E-001;-2.003544E-001;7.290736E-002
8059000;-2.073957E-001;-2.003544E-001;7.334095E-002
8070000;-2.099774E-001;-2.003544E-001;7.340732E-002
8083000;-2.129135E-001;-2.003544E-001;7.315928E-002
8095000;-2.155120E-001;-2.003544E-001;7.313734E-002
8107000;-2.182456E-001;-2.003544E-001;7.383868E-002
8119000;-2.207260E-001;-2.003544E-001;7.641023E-002
8132000;-2.222784E-001;-2.003544E-001;8.216530E-002
8144000;-2.218734E-001;-2.003544E-001;9.006768E-002
8157000;-2.195111E-001;-2.003544E-001;9.827867E-002
8169000;-2.161195E-001;-2.003544E-001;1.041678E-001
8182000;-2.116479E-001;-2.003544E-001;1.048609E-001
8194000;-2.076657E-001;-2.003544E-001;1.008843E-001
8207000;-2.043247E-001;-2.003544E-001;9.343070E-002
8219000;-2.015574E-001;-2.003544E-001;8.301505E-002
8231000;-1.988913E-001;-2.003544E-001;7.294017E-002
8243000;-1.964446E-001;-2.003544E-001;6.336236E-002
8256000;-1.938630E-001;-2.003544E-001;5.582908E-002
8270000;-1.903532E-001;-2.003544E-001;4.635945E-002
8282000;-1.872653E-001;-2.003544E-001;3.795406E-002
8294000;-1.843630E-001;-2.003544E-001;2.887395E-002
8306000;-1.815282E-001;-2.003544E-001;2.010268E-002
8318000;-1.784572E-001;-2.003544E-001;1.258984E-002
8330000;-1.760274E-001;-2.003544E-001;5.124450E-003
8343000;-1.729226E-001;-2.003544E-001;-2.734751E-003
8355000;-1.706615E-001;-2.003544E-001;-9.262919E-003
8368000;-1.679786E-001;-2.003544E-001;-1.553309E-002
8380000;-1.654812E-001;-2.003544E-001;-2.118973E-002
8392000;-1.629502E-001;-2.003544E-001;-2.662826E-002
8404000;-1.606553E-001;-2.003544E-001;-3.143138E-002
8417000;-1.584617E-001;-2.003544E-001;-3.601760E-002
8429000;-1.563694E-001;-2.003544E-001;-3.996322E-002
8441000;-1.543952E-001;-2.003544E-001;-4.338625E-002
8453000;-1.524715E-001;-2.003544E-001;-4.620631E-002
8465000;-1.505986E-001;-2.003544E-001;-4.947129E-002
8477000;-1.487593E-001;-2.003544E-001;-5.206469E-002
8489000;-1.471394E-001;-2.003544E-001;-5.402717E-002
8501000;-1.456039E-001;-2.003544E-001;-5.571014E-002
8513000;-1.441190E-001;-2.003544E-001;-5.740215E-002
8526000;-1.426679E-001;-2.003544E-001;-5.861036E-002
8539000;-1.413348E-001;-2.003544E-001;-5.916113E-002
8551000;-1.401368E-001;-2.003544E-001;-5.955613E-002
8565000;-1.389050E-001;-2.003544E-001;-6.009077E-002
8578000;-1.378082E-001;-2.003544E-001;-6.058425E-002
8592000;-1.367114E-001;-2.003544E-001;-6.078883E-002
8604000;-1.358509E-001;-2.003544E-001;-6.063005E-002
8615000;-1.350747E-001;-2.003544E-001;-6.023437E-002
8628000;-1.343491E-001;-2.003544E-001;-5.991091E-002
8640000;-1.337416E-001;-2.003544E-001;-5.950026E-002
8653000;-1.330836E-001;-2.003544E-001;-5.880290E-002
8665000;-1.326111E-001;-2.003544E-001;-5.806592E-002
8678000;-1.320711E-001;-2.003544E-001;-5.722925E-002
8691000;-1.316830E-001;-2.003544E-001;-5.638273E-002
8703000;-1.313287E-001;-2.003544E-001;-5.529962E-002
8717000;-1.310250E-001;-2.003544E-001;-5.417579E-002
8729000;-1.308056E-001;-2.003544E-001;-5.322413E-002
8741000;-1.306200E-001;-2.003544E-001;-5.217132E-002
8753000;-1.305525E-001;-2.003544E-001;-5.102590E-002
8767000;-1.304850E-001;-2.003544E-001;-4.975021E-002
8780000;-1.305019E-001;-2.003544E-001;-4.851922E-002
8792000;-1.305187E-001;-2.003544E-001;-4.742670E-002
8805000;-1.305187E-001;-2.003544E-001;-4.651558E-002
8817000;-1.305525E-001;-2.003544E-001;-4.592040E-002
8830000;-1.306369E-001;-2.003544E-001;-4.536833E-002
8844000;-1.307550E-001;-2.003544E-001;-4.499114E-002
8858000;-1.309069E-001;-2.003544E-001;-4.469179E-002
8871000;-1.310925E-001;-2.003544E-001;-4.433182E-002
8883000;-1.313456E-001;-2.003544E-001;-4.389985E-002
8895000;-1.316493E-001;-2.003544E-001;-4.334131E-002
8909000;-1.319868E-001;-2.003544E-001;-4.273386E-002
8921000;-1.323411E-001;-2.003544E-001;-4.217261E-002
8934000;-1.326955E-001;-2.003544E-001;-4.162388E-002
8946000;-1.331004E-001;-2.003544E-001;-4.109576E-002
8959000;-1.334885E-001;-2.003544E-001;-4.041770E-002
8972000;-1.339779E-001;-2.003544E-001;-3.959191E-002
8984000;-1.344166E-001;-2.003544E-001;-3.883037E-002
8997000;-1.349228E-001;-2.003544E-001;-3.795092E-002
9009000;-1.353953E-001;-2.003544E-001;-3.709441E-002
9022000;-1.359521E-001;-2.003544E-001;-3.619717E-002
9035000;-1.365089E-001;-2.003544E-001;-3.535357E-002
9047000;-1.370827E-001;-2.003544E-001;-3.451589E-002
9060000;-1.377070E-001;-2.003544E-001;-3.347811E-002
9074000;-1.382638E-001;-2.003544E-001;-3.261314E-002
9088000;-1.388713E-001;-2.003544E-001;-3.186297E-002
9100000;-1.394281E-001;-2.003544E-001;-3.119825E-002
9111000;-1.400356E-001;-2.003544E-001;-3.038850E-002
9124000;-1.407274E-001;-2.003544E-001;-2.944654E-002
9137000;-1.413855E-001;-2.003544E-001;-2.859487E-002
9149000;-1.420098E-001;-2.003544E-001;-2.770062E-002
9162000;-1.426173E-001;-2.003544E-001;-2.688077E-002
9175000;-1.433428E-001;-2.003544E-001;-2.603967E-002
9187000;-1.440178E-001;-2.003544E-001;-2.508023E-002
9199000;-1.446759E-001;-2.003544E-001;-2.421461E-002
9211000;-1.453339E-001;-2.003544E-001;-2.358142E-002
9224000;-1.459583E-001;-2.003544E-001;-2.308781E-002
9237000;-1.466670E-001;-2.003544E-001;-2.261005E-002
9249000;-1.473251E-001;-2.003544E-001;-2.205494E-002
9262000;-1.480675E-001;-2.003544E-001;-2.150622E-002
9274000;-1.487762E-001;-2.003544E-001;-2.094705E-002
9288000;-1.495861E-001;-2.003544E-001;-2.034388E-002
9300000;-1.502780E-001;-2.003544E-001;-1.971479E-002
9312000;-1.509698E-001;-2.003544E-001;-1.902296E-002
9325000;-1.516279E-001;-2.003544E-001;-1.843299E-002
9337000;-1.523028E-001;-2.003544E-001;-1.797158E-002
9350000;-1.530453E-001;-2.003544E-001;-1.751980E-002
9362000;-1.537033E-001;-2.003544E-001;-1.710591E-002
9375000;-1.543951E-001;-2.003544E-001;-1.679650E-002
9388000;-1.551207E-001;-2.003544E-001;-1.643541E-002
9400000;-1.558463E-001;-2.003544E-001;-1.593673E-002
9413000;-1.566225E-001;-2.003544E-001;-1.513964E-002
9426000;-1.574662E-001;-2.003544E-001;-1.427475E-002
9440000;-1.582255E-001;-2.003544E-001;-1.369029E-002
9452000;-1.589848E-001;-2.003544E-001;-1.317212E-002
9464000;-1.596092E-001;-2.003544E-001;-1.258573E-002
9476000;-1.602672E-001;-2.003544E-001;-1.204249E-002
9488000;-1.608747E-001;-2.003544E-001;-1.177624E-002
9501000;-1.616171E-001;-2.003544E-001;-1.170129E-002
9515000;-1.623933E-001;-2.003544E-001;-1.142329E-002
9528000;-1.630345E-001;-2.003544E-001;-1.093030E-002
9540000;-1.636420E-001;-2.003544E-001;-1.048899E-002
9552000;-1.642832E-001;-2.003544E-001;-1.019284E-002
9565000;-1.649413E-001;-2.003544E-001;-9.896100E-003
9579000;-1.656500E-001;-2.003544E-001;-9.458512E-003
9592000;-1.662574E-001;-2.003544E-001;-8.992583E-003
9604000;-1.668480E-001;-2.003544E-001;-8.787274E-003
9616000;-1.673880E-001;-2.003544E-001;-8.740395E-003
9629000;-1.679786E-001;-2.003544E-001;-8.576542E-003
9641000;-1.685185E-001;-2.003544E-001;-8.395284E-003
9653000;-1.690754E-001;-2.003544E-001;-8.347094E-003
9666000;-1.696491E-001;-2.003544E-001;-8.341700E-003
9680000;-1.702565E-001;-2.003544E-001;-8.224577E-003
9692000;-1.708809E-001;-2.003544E-001;-7.891864E-003
9705000;-1.714883E-001;-2.003544E-001;-7.356852E-003
9718000;-1.720620E-001;-2.003544E-001;-6.916821E-003
9730000;-1.725176E-001;-2.003544E-001;-6.573379E-003
9742000;-1.730238E-001;-2.003544E-001;-6.305516E-003
9754000;-1.735469E-001;-2.003544E-001;-6.100804E-003
9766000;-1.740025E-001;-2.003544E-001;-5.919695E-003
9778000;-1.745087E-001;-2.003544E-001;-5.808473E-003
9791000;-1.749474E-001;-2.003544E-001;-5.762130E-003
9804000;-1.754199E-001;-2.003544E-001;-5.661726E-003
9815000;-1.758249E-001;-2.003544E-001;-5.644172E-003
9828000;-1.762130E-001;-2.003544E-001;-5.841374E-003
9840000;-1.766348E-001;-2.003544E-001;-5.978167E-003
9853000;-1.770567E-001;-2.003544E-001;-5.989611E-003
9865000;-1.774616E-001;-2.003544E-001;-6.010115E-003
9878000;-1.778666E-001;-2.003544E-001;-5.996585E-003
9890000;-1.782716E-001;-2.003544E-001;-5.948126E-003
9903000;-1.787440E-001;-2.003544E-001;-5.935848E-003
9915000;-1.791490E-001;-2.003544E-001;-5.936652E-003
9928000;-1.796046E-001;-2.003544E-001;-5.843014E-003
9941000;-1.800096E-001;-2.003544E-001;-5.690515E-003
9954000;-1.803977E-001;-2.003544E-001;-5.614579E-003
9967000;-1.807351E-001;-2.003544E-001;-5.568594E-003
9979000;-1.811232E-001;-2.003544E-001;-5.530953E-003
9992000;-1.814776E-001;-2.003544E-001;-5.537957E-003
10005000;-1.817982E-001;-2.003544E-001;-5.638421E-003
10017000;-1.821188E-001;-2.003544E-001;-5.739897E-003
10029000;-1.824731E-001;-2.003544E-001;-5.704165E-003
10042000;-1.828275E-001;-2.003544E-001;-5.611598E-003
10053000;-1.831312E-001;-2.003544E-001;-5.621046E-003
10066000;-1.834012E-001;-2.003544E-001;-5.742311E-003
10078000;-1.836880E-001;-2.003544E-001;-5.792260E-003
10090000;-1.840255E-001;-2.003544E-001;-5.727291E-003
10103000;-1.843124E-001;-2.003544E-001;-5.637735E-003
10116000;-1.846161E-001;-2.003544E-001;-5.608946E-003
10128000;-1.848692E-001;-2.003544E-001;-5.585760E-003
10141000;-1.851392E-001;-2.003544E-001;-5.478293E-003
10153000;-1.854261E-001;-2.003544E-001;-5.360395E-003
10166000;-1.856792E-001;-2.003544E-001;-5.279481E-003
10178000;-1.859491E-001;-2.003544E-001;-5.224496E-003
10190000;-1.861685E-001;-2.003544E-001;-5.123049E-003
10202000;-1.863879E-001;-2.003544E-001;-5.021244E-003
10214000;-1.865903E-001;-2.003544E-001;-4.949272E-003
10227000;-1.867928E-001;-2.003544E-001;-4.891783E-003
10240000;-1.869784E-001;-2.003544E-001;-4.905134E-003
10253000;-1.871641E-001;-2.003544E-001;-4.866540E-003
10267000;-1.873497E-001;-2.003544E-001;-4.822284E-003
10281000;-1.875015E-001;-2.003544E-001;-4.862040E-003
10295000;-1.876365E-001;-2.003544E-001;-4.971743E-003
10307000;-1.877378E-001;-2.003544E-001;-5.048543E-003
10319000;-1.878390E-001;-2.003544E-001;-5.167067E-003
10331000;-1.879402E-001;-2.003544E-001;-5.321264E-003
10343000;-1.880246E-001;-2.003544E-001;-5.503803E-003
10355000;-1.880921E-001;-2.003544E-001;-5.703241E-003
10367000;-1.881765E-001;-2.003544E-001;-5.839914E-003
10380000;-1.882271E-001;-2.003544E-001;-5.995810E-003
10393000;-1.882440E-001;-2.003544E-001;-6.200314E-003
10405000;-1.882946E-001;-2.003544E-001;-6.428838E-003
10417000;-1.883283E-001;-2.003544E-001;-6.573915E-003
10429000;-1.883621E-001;-2.003544E-001;-6.817371E-003
10441000;-1.883790E-001;-2.003544E-001;-7.018030E-003
10452000;-1.884127E-001;-2.003544E-001;-7.159829E-003
10464000;-1.884296E-001;-2.003544E-001;-7.290304E-003
10477000;-1.884296E-001;-2.003544E-001;-7.429034E-003
10489000;-1.884465E-001;-2.003544E-001;-7.561266E-003
10501000;-1.884465E-001;-2.003544E-001;-7.707089E-003
10514000;-1.884465E-001;-2.003544E-001;-7.803351E-003
10527000;-1.884465E-001;-2.003544E-001;-7.908642E-003
10539000;-1.884465E-001;-2.003544E-001;-7.996380E-003
10552000;-1.884465E-001;-2.003544E-001;-8.029997E-003
10564000;-1.884465E-001;-2.003544E-001;-8.089215E-003
10576000;-1.884465E-001;-2.003544E-001;-8.074105E-003
10588000;-1.884296E-001;-2.003544E-001;-8.047342E-003
10600000;-1.884296E-001;-2.003544E-001;-8.028239E-003
10613000;-1.884296E-001;-2.003544E-001;-7.940501E-003
10626000;-1.884296E-001;-2.003544E-001;-7.874817E-003
10639000;-1.884296E-001;-2.003544E-001;-7.772028E-003
10652000;-1.884296E-001;-2.003544E-001;-7.663250E-003
10664000;-1.884296E-001;-2.003544E-001;-7.534921E-003
10677000;-1.884127E-001;-2.003544E-001;-7.387549E-003
10689000;-1.884127E-001;-2.003544E-001;-7.229984E-003
10701000;-1.884127E-001;-2.003544E-001;-7.020593E-003
10713000;-1.884127E-001;-2.003544E-001;-6.808788E-003
10725000;-1.884127E-001;-2.003544E-001;-6.584853E-003
10737000;-1.883790E-001;-2.003544E-001;-6.346285E-003
10750000;-1.883959E-001;-2.003544E-001;-6.048948E-003
10762000;-1.883621E-001;-2.003544E-001;-5.804032E-003
10776000;-1.883621E-001;-2.003544E-001;-5.477756E-003
10788000;-1.883621E-001;-2.003544E-001;-5.161226E-003
10800000;-1.883283E-001;-2.003544E-001;-4.874557E-003
10813000;-1.883283E-001;-2.003544E-001;-4.573017E-003
10826000;-1.882946E-001;-2.003544E-001;-4.278511E-003
10838000;-1.882946E-001;-2.003544E-001;-3.966361E-003
10850000;-1.882777E-001;-2.003544E-001;-3.640711E-003
10863000;-1.882440E-001;-2.003544E-001;-3.345758E-003
10876000;-1.882271E-001;-2.003544E-001;-3.022820E-003
10888000;-1.882102E-001;-2.003544E-001;-2.694249E-003
10901000;-1.881765E-001;-2.003544E-001;-2.396315E-003
10913000;-1.881596E-001;-2.003544E-001;-2.111614E-003
10926000;-1.881259E-001;-2.003544E-001;-1.790106E-003
10939000;-1.880752E-001;-2.003544E-001;-1.478523E-003
10951000;-1.880246E-001;-2.003544E-001;-1.226723E-003
10964000;-1.879909E-001;-2.003544E-001;-1.021564E-003
10976000;-1.879402E-001;-2.003544E-001;-8.251667E-004
10988000;-1.878728E-001;-2.003544E-001;-6.523132E-004
11001000;-1.877715E-001;-2.003544E-001;-5.965233E-004
11013000;-1.876871E-001;-2.003544E-001;-6.614327E-004
11025000;-1.875690E-001;-2.003544E-001;-8.289516E-004
11038000;-1.874340E-001;-2.003544E-001;-1.108259E-003
11051000;-1.872990E-001;-2.003544E-001;-1.366675E-003
11064000;-1.871978E-001;-2.003544E-001;-1.548946E-003
11076000;-1.871134E-001;-2.003544E-001;-1.572311E-003
11088000;-1.869953E-001;-2.003544E-001;-1.626313E-003
11100000;-1.869447E-001;-2.003544E-001;-1.735508E-003
11113000;-1.868941E-001;-2.003544E-001;-1.753062E-003
11126000;-1.868097E-001;-2.003544E-001;-1.711428E-003
11138000;-1.867253E-001;-2.003544E-001;-1.721084E-003
11150000;-1.866410E-001;-2.003544E-001;-1.727194E-003
11162000;-1.865903E-001;-2.003544E-001;-1.749665E-003
11173000;-1.865229E-001;-2.003544E-001;-1.779169E-003
11185000;-1.864722E-001;-2.003544E-001;-1.783133E-003
11198000;-1.863710E-001;-2.003544E-001;-1.778394E-003
11210000;-1.863035E-001;-2.003544E-001;-1.851827E-003
11222000;-1.862529E-001;-2.003544E-001;-1.952261E-003
11234000;-1.862191E-001;-2.003544E-001;-1.945913E-003
11247000;-1.861685E-001;-2.003544E-001;-1.933694E-003
11259000;-1.861010E-001;-2.003544E-001;-1.957953E-003
11271000;-1.860673E-001;-2.003544E-001;-1.988798E-003
11283000;-1.860166E-001;-2.003544E-001;-2.018511E-003
11295000;-1.859998E-001;-2.003544E-001;-2.025425E-003
11307000;-1.859829E-001;-2.003544E-001;-2.022713E-003
11319000;-1.859491E-001;-2.003544E-001;-2.035737E-003
11332000;-1.859154E-001;-2.003544E-001;-2.063215E-003
11343000;-1.858985E-001;-2.003544E-001;-2.032101E-003
11355000;-1.858816E-001;-2.003544E-001;-2.043456E-003
11366000;-1.858816E-001;-2.003544E-001;-2.045631E-003
11379000;-1.858817E-001;-2.003544E-001;-2.056718E-003
11391000;-1.858648E-001;-2.003544E-001;-2.020240E-003
11404000;-1.858648E-001;-2.003544E-001;-1.999438E-003
11416000;-1.858648E-001;-2.003544E-001;-2.002984E-003
11428000;-1.858479E-001;-2.003544E-001;-1.980394E-003
11441000;-1.858479E-001;-2.003544E-001;-1.986861E-003
11453000;-1.858479E-001;-2.003544E-001;-1.997709E-003
11465000;-1.858479E-001;-2.003544E-001;-2.028584E-003
11476000;-1.858479E-001;-2.003544E-001;-2.084553E-003
11489000;-1.858479E-001;-2.003544E-001;-2.082586E-003
11502000;-1.858479E-001;-2.003544E-001;-2.121538E-003
11515000;-1.858479E-001;-2.003544E-001;-2.157986E-003
11528000;-1.858479E-001;-2.003544E-001;-2.203792E-003
11540000;-1.858479E-001;-2.003544E-001;-2.288282E-003
11553000;-1.858479E-001;-2.003544E-001;-2.393454E-003
11566000;-1.858648E-001;-2.003544E-001;-2.499074E-003
11578000;-1.858648E-001;-2.003544E-001;-2.605379E-003
11591000;-1.858648E-001;-2.003544E-001;-2.714515E-003
11603000;-1.858479E-001;-2.003544E-001;-2.842993E-003
11614000;-1.858817E-001;-2.003544E-001;-2.947181E-003
11627000;-1.858648E-001;-2.003544E-001;-3.069252E-003
11639000;-1.858817E-001;-2.003544E-001;-3.159136E-003
11651000;-1.858648E-001;-2.003544E-001;-3.251553E-003
11664000;-1.858648E-001;-2.003544E-001;-3.361136E-003
11676000;-1.858648E-001;-2.003544E-001;-3.486216E-003
11688000;-1.858817E-001;-2.003544E-001;-3.595620E-003
11700000;-1.858648E-001;-2.003544E-001;-3.690869E-003
11713000;-1.858817E-001;-2.003544E-001;-3.805369E-003
11724000;-1.858816E-001;-2.003544E-001;-3.915697E-003
11737000;-1.858985E-001;-2.003544E-001;-3.998727E-003
11748000;-1.858816E-001;-2.003544E-001;-4.098445E-003
11760000;-1.858985E-001;-2.003544E-001;-4.255682E-003
11773000;-1.858985E-001;-2.003544E-001;-4.365653E-003
11785000;-1.858985E-001;-2.003544E-001;-4.505932E-003
11798000;-1.858985E-001;-2.003544E-001;-4.651219E-003
11811000;-1.858985E-001;-2.003544E-001;-4.754484E-003
11823000;-1.858985E-001;-2.003544E-001;-4.867285E-003
