Timestamp;out;out;target
2037000;7.080112E+000;3.082045E+000;1.037840E-001
2050000;7.080112E+000;3.082045E+000;1.037840E-001
2062000;7.080112E+000;3.082045E+000;1.037840E-001
2074000;7.080112E+000;3.082045E+000;1.037840E-001
2086000;7.080112E+000;3.082045E+000;1.037840E-001
2099000;7.080112E+000;3.082045E+000;1.037840E-001
2112000;7.080112E+000;3.082045E+000;1.037840E-001
2124000;7.080112E+000;3.082045E+000;1.037840E-001
2137000;7.080112E+000;3.082045E+000;1.037840E-001
2150000;7.080112E+000;3.082045E+000;1.037840E-001
2163000;7.080112E+000;3.082045E+000;1.037840E-001
2176000;7.080112E+000;3.082045E+000;1.037840E-001
2189000;7.080112E+000;3.082045E+000;1.037840E-001
2201000;7.080112E+000;3.082045E+000;1.037840E-001
2214000;7.080112E+000;3.082045E+000;1.037840E-001
2227000;7.080112E+000;3.082045E+000;1.037840E-001
2238000;7.080112E+000;3.082045E+000;1.037840E-001
2250000;7.080112E+000;3.082045E+000;1.037840E-001
2262000;7.080112E+000;3.082045E+000;1.037840E-001
2275000;7.080112E+000;3.082045E+000;1.037840E-001
2286000;7.080112E+000;3.082045E+000;1.037840E-001
2298000;7.080112E+000;3.082045E+000;1.037840E-001
2310000;7.080112E+000;3.082045E+000;1.037840E-001
2321000;7.080112E+000;3.082045E+000;1.037840E-001
2334000;7.080112E+000;3.082045E+000;1.037840E-001
2347000;7.080112E+000;3.082045E+000;1.037840E-001
2360000;7.080112E+000;3.082045E+000;1.037840E-001
2372000;7.080112E+000;3.082045E+000;1.037840E-001
2383000;7.080112E+000;3.082045E+000;1.037840E-001
2395000;7.080112E+000;3.082045E+000;1.037840E-001
2406000;7.080112E+000;3.082045E+000;1.037840E-001
2418000;7.080112E+000;3.082045E+000;1.037840E-001
2431000;7.080112E+000;3.082045E+000;1.037840E-001
2443000;7.080112E+000;3.082045E+000;1.037840E-001
2455000;7.080112E+000;3.082045E+000;1.037840E-001
2467000;7.080112E+000;3.082045E+000;1.037840E-001
2479000;7.080112E+000;3.082045E+000;1.037840E-001
2491000;7.080112E+000;3.082045E+000;1.037840E-001
2504000;7.080112E+000;3.082045E+000;1.037840E-001
2515000;7.080112E+000;3.082045E+000;1.037840E-001
2529000;7.080112E+000;3.082045E+000;1.037840E-001
2542000;7.080112E+000;3.082045E+000;1.037840E-001
2553000;7.080112E+000;3.082045E+000;1.037840E-001
2565000;7.080112E+000;3.082045E+000;1.037840E-001
2578000;7.080112E+000;3.082045E+000;1.037840E-001
2591000;7.080112E+000;3.082045E+000;1.037840E-001
2604000;7.080112E+000;3.082045E+000;1.037840E-001
2616000;7.080112E+000;3.082045E+000;1.037840E-001
2628000;7.080112E+000;3.082045E+000;1.037840E-001
2640000;7.080112E+000;3.082045E+000;1.037840E-001
2652000;7.080112E+000;3.082045E+000;1.037840E-001
2665000;7.080112E+000;3.082045E+000;1.037840E-001
2677000;7.080112E+000;3.082045E+000;1.037840E-001
2690000;7.080112E+000;3.082045E+000;1.037840E-001
2702000;7.080112E+000;3.082045E+000;1.037840E-001
2715000;7.080112E+000;3.082045E+000;1.037840E-001
2727000;7.080112E+000;3.082045E+000;1.037840E-001
2741000;7.080112E+000;3.082045E+000;1.037840E-001
2753000;7.080112E+000;3.082045E+000;1.037840E-001
2764000;7.080112E+000;3.082045E+000;1.037840E-001
2776000;7.080112E+000;3.082045E+000;1.037840E-001
2788000;7.080112E+000;3.082045E+000;1.037840E-001
2800000;7.080112E+000;3.082045E+000;1.037840E-001
2813000;7.080112E+000;3.082045E+000;1.037840E-001
2825000;7.080112E+000;3.082045E+000;1.037840E-001
2837000;7.080112E+000;3.082045E+000;1.037840E-001
2849000;7.080112E+000;3.082045E+000;1.037840E-001
2861000;7.080112E+000;3.082045E+000;1.037840E-001
2873000;7.080112E+000;3.082045E+000;1.037840E-001
2885000;7.080112E+000;3.082045E+000;1.037840E-001
2897000;7.080112E+000;3.082045E+000;1.037840E-001
2909000;7.080112E+000;3.082045E+000;1.037840E-001
2921000;7.080112E+000;3.082045E+000;1.037840E-001
2934000;7.080112E+000;3.082045E+000;1.037840E-001
2946000;7.080112E+000;3.082045E+000;1.037840E-001
2958000;7.080112E+000;3.082045E+000;1.037840E-001
2971000;7.080112E+000;3.082045E+000;1.037840E-001
2983000;7.080112E+000;3.082045E+000;1.037840E-001
2996000;7.080112E+000;3.082045E+000;1.037840E-001
3008000;7.080112E+000;3.082045E+000;1.037840E-001
3020000;7.080112E+000;3.082045E+000;1.037840E-001
3032000;7.080112E+000;3.082045E+000;1.037840E-001
3044000;7.080112E+000;3.082045E+000;1.037840E-001
3057000;7.080112E+000;3.082045E+000;1.037840E-001
3070000;7.080112E+000;3.082045E+000;1.037840E-001
3082000;7.080112E+000;3.082045E+000;1.037840E-001
3095000;7.080112E+000;3.082045E+000;1.037840E-001
3107000;7.080112E+000;3.082045E+000;1.037840E-001
3120000;7.080112E+000;3.082045E+000;1.037840E-001
3132000;7.080112E+000;3.082045E+000;1.037840E-001
3145000;7.080112E+000;3.082045E+000;1.037840E-001
3157000;7.080112E+000;3.082045E+000;1.037840E-001
3169000;7.080112E+000;3.082045E+000;1.037840E-001
3181000;7.080112E+000;3.082045E+000;1.037840E-001
3194000;7.080112E+000;3.082045E+000;1.037840E-001
3207000;7.080112E+000;3.082045E+000;1.037840E-001
3219000;7.080112E+000;3.082045E+000;1.037840E-001
3231000;7.080112E+000;3.082045E+000;1.037840E-001
3244000;7.075320E+000;3.080128E+000;1.037840E-001
3256000;7.075320E+000;3.080128E+000;1.037840E-001
3269000;7.075320E+000;3.080128E+000;1.037840E-001
3281000;7.075320E+000;3.080128E+000;1.037840E-001
3294000;7.075320E+000;3.080128E+000;1.037840E-001
3306000;7.075320E+000;3.080128E+000;1.037840E-001
3318000;7.075320E+000;3.080128E+000;1.037840E-001
3331000;7.075320E+000;3.080128E+000;1.037840E-001
3343000;7.075320E+000;3.080128E+000;1.037840E-001
3355000;7.075320E+000;3.080128E+000;1.037840E-001
3367000;7.075320E+000;3.080128E+000;1.037840E-001
3379000;7.075320E+000;3.080128E+000;1.037840E-001
3392000;7.075320E+000;3.080128E+000;1.037840E-001
3404000;7.075320E+000;3.080128E+000;1.037840E-001
3417000;7.075320E+000;3.080128E+000;1.037840E-001
3429000;7.075320E+000;3.080128E+000;1.037840E-001
3441000;7.075320E+000;3.080128E+000;1.037840E-001
3454000;7.075320E+000;3.080128E+000;1.037840E-001
3466000;7.075320E+000;3.080128E+000;1.037840E-001
3478000;7.075320E+000;3.080128E+000;1.037840E-001
3490000;7.075320E+000;3.080128E+000;1.037840E-001
3502000;7.075320E+000;3.080128E+000;1.037840E-001
3515000;7.075320E+000;3.080128E+000;1.037840E-001
3528000;7.075320E+000;3.080128E+000;1.037840E-001
3539000;7.075320E+000;3.080128E+000;1.037840E-001
3551000;7.075320E+000;3.080128E+000;1.037840E-001
3564000;7.075320E+000;3.080128E+000;1.037840E-001
3577000;7.075320E+000;3.080128E+000;1.037840E-001
3590000;7.075320E+000;3.080128E+000;1.037840E-001
3603000;7.075320E+000;3.080128E+000;1.037840E-001
3615000;7.075320E+000;3.080128E+000;1.037840E-001
3627000;7.075320E+000;3.080128E+000;1.037840E-001
3640000;7.075320E+000;3.080128E+000;1.037840E-001
3652000;7.075320E+000;3.080128E+000;1.037840E-001
3665000;7.075320E+000;3.080128E+000;1.037840E-001
3678000;7.075320E+000;3.080128E+000;1.037840E-001
3691000;7.075320E+000;3.080128E+000;1.037840E-001
3704000;7.075320E+000;3.080128E+000;1.037840E-001
3716000;7.075320E+000;3.080128E+000;1.037840E-001
3729000;7.075320E+000;3.080128E+000;1.037840E-001
3740000;7.075320E+000;3.080128E+000;1.037840E-001
3752000;7.075320E+000;3.080128E+000;1.037840E-001
3764000;7.075320E+000;3.080128E+000;1.037840E-001
3776000;7.075320E+000;3.080128E+000;1.037840E-001
3788000;7.075320E+000;3.080128E+000;1.037840E-001
3801000;7.075320E+000;3.080128E+000;1.037840E-001
3813000;7.075320E+000;3.080128E+000;1.037840E-001
3825000;7.075320E+000;3.080128E+000;1.037840E-001
3837000;7.075320E+000;3.080128E+000;1.037840E-001
3850000;7.075320E+000;3.080128E+000;1.037840E-001
3862000;7.075320E+000;3.080128E+000;1.037840E-001
3874000;7.075320E+000;3.080128E+000;1.037840E-001
3886000;7.075320E+000;3.080128E+000;1.037840E-001
3897000;7.075320E+000;3.080128E+000;1.037840E-001
3909000;7.075320E+000;3.080128E+000;1.037840E-001
3922000;7.075320E+000;3.080128E+000;1.037840E-001
3934000;7.075320E+000;3.080128E+000;1.037840E-001
3946000;4.500000E+001;1.500000E+001;6.500000E-001
3959000;4.500000E+001;1.500000E+001;6.500000E-001
3971000;4.500000E+001;1.500000E+001;6.500000E-001
3983000;4.500000E+001;1.353695E+001;6.500000E-001
3996000;4.500000E+001;1.077235E+001;6.500000E-001
4008000;4.500000E+001;8.392591E+000;6.500000E-001
4020000;4.500000E+001;7.088831E+000;6.500000E-001
4032000;4.500000E+001;4.271770E+000;6.500000E-001
4045000;3.303311E+001;-1.029577E+000;6.500000E-001
4057000;2.415750E+001;1.034326E+000;6.500000E-001
4069000;1.676311E+001;-1.341872E+000;6.500000E-001
4081000;-4.500000E+001;-1.500000E+001;1.000000E-001
4093000;-4.500000E+001;-1.186405E+001;1.000000E-001
4106000;-4.500000E+001;-5.368810E+000;1.000000E-001
4118000;-4.500000E+001;1.995572E+000;1.000000E-001
4130000;-4.500000E+001;1.814929E+000;1.000000E-001
4142000;-3.766484E+001;4.141081E+000;1.000000E-001
4154000;-2.762669E+001;1.969574E+000;1.000000E-001
4167000;-2.036654E+001;1.830102E+000;1.000000E-001
4179000;-1.281876E+001;2.805552E+000;1.037840E-001
4191000;-7.133624E+000;3.189253E+000;1.037840E-001
4204000;-5.036343E+000;5.707133E-001;1.037840E-001
4216000;-3.967505E+000;3.123342E-001;1.037840E-001
4228000;-3.157737E+000;-9.920287E-001;1.037840E-001
4240000;-2.610822E+000;-1.937586E-001;1.037840E-001
4252000;-1.892206E+000;-8.131509E-001;1.037840E-001
4264000;-1.454959E+000;-4.759366E-001;1.037840E-001
4276000;1.112524E+000;2.415289E+000;1.037840E-001
4288000;4.676398E+000;1.911120E+000;1.037840E-001
4300000;6.543248E+000;3.150043E+000;1.037840E-001
4312000;7.177445E+000;4.933400E+000;1.037840E-001
4324000;7.450292E+000;3.004969E+000;1.037840E-001
4336000;7.643126E+000;1.919714E+000;1.037840E-001
4349000;7.540370E+000;1.783933E+000;1.037840E-001
4362000;7.597500E+000;2.266769E+000;1.037840E-001
4374000;7.944303E+000;3.244462E+000;1.037840E-001
4386000;8.330249E+000;3.655404E+000;1.037840E-001
4399000;8.826136E+000;3.820288E+000;1.037840E-001
4411000;9.366085E+000;4.711416E+000;1.037840E-001
4424000;9.920482E+000;4.367777E+000;1.037840E-001
4437000;1.041007E+001;4.393128E+000;1.037840E-001
4450000;1.080689E+001;4.543514E+000;1.037840E-001
4462000;1.108852E+001;4.544036E+000;1.037840E-001
4474000;1.129764E+001;3.872651E+000;1.037840E-001
4486000;1.132782E+001;3.733466E+000;1.037840E-001
4498000;1.116169E+001;3.678713E+000;1.037840E-001
4510000;1.083602E+001;3.547683E+000;1.037840E-001
4522000;1.033748E+001;3.271934E+000;1.037840E-001
4534000;9.874873E+000;3.317799E+000;1.037840E-001
4546000;9.364328E+000;3.545437E+000;1.037840E-001
4559000;8.851401E+000;3.731490E+000;1.037840E-001
4571000;8.525421E+000;3.562084E+000;1.037840E-001
4583000;8.259373E+000;3.527569E+000;1.037840E-001
4595000;8.072415E+000;3.475131E+000;1.037840E-001
4608000;7.895037E+000;3.400345E+000;1.037840E-001
4620000;7.825539E+000;3.374462E+000;1.037840E-001
4632000;7.715281E+000;3.336112E+000;1.037840E-001
4644000;7.648169E+000;3.310226E+000;1.037840E-001
4655000;7.593024E+000;3.265310E+000;1.037840E-001
4667000;7.571457E+000;3.279541E+000;1.037840E-001
4679000;7.581042E+000;3.281458E+000;1.037840E-001
4692000;7.595429E+000;3.287213E+000;1.037840E-001
4704000;7.602622E+000;3.228217E+000;1.037840E-001
4718000;7.602629E+000;3.191567E+000;1.037840E-001
4730000;7.588243E+000;3.141050E+000;1.037840E-001
4742000;7.557084E+000;3.142893E+000;1.037840E-001
4754000;7.530715E+000;3.144219E+000;1.037840E-001
4766000;7.501950E+000;3.143185E+000;1.037840E-001
4779000;7.470800E+000;3.181683E+000;1.037840E-001
4791000;7.463600E+000;3.235440E+000;1.037840E-001
4803000;7.463600E+000;3.235440E+000;1.037840E-001
4814000;7.463600E+000;3.214496E+000;1.037840E-001
4827000;7.463600E+000;3.235440E+000;1.037840E-001
4838000;7.463600E+000;3.235440E+000;1.037840E-001
4850000;7.463600E+000;3.235440E+000;1.037840E-001
4862000;7.463600E+000;3.235440E+000;1.037840E-001
4874000;7.463600E+000;3.235440E+000;1.037840E-001
4886000;7.463600E+000;3.235440E+000;1.037840E-001
4898000;7.463600E+000;3.235440E+000;1.037840E-001
4910000;7.463600E+000;3.235440E+000;1.037840E-001
4922000;7.463600E+000;3.235440E+000;1.037840E-001
4934000;7.463600E+000;3.235440E+000;1.037840E-001
4946000;7.463600E+000;3.235440E+000;1.037840E-001
4958000;7.463600E+000;3.235440E+000;1.037840E-001
4970000;7.463600E+000;3.235440E+000;1.037840E-001
4983000;7.463600E+000;3.235440E+000;1.037840E-001
4995000;7.463600E+000;3.235440E+000;1.037840E-001
5008000;7.463600E+000;3.235440E+000;1.037840E-001
5021000;7.456408E+000;3.232563E+000;1.037840E-001
5034000;7.458805E+000;3.233522E+000;1.037840E-001
5046000;7.458805E+000;3.233522E+000;1.037840E-001
5059000;7.458805E+000;3.233522E+000;1.037840E-001
5071000;7.458805E+000;3.233522E+000;1.037840E-001
5084000;7.458805E+000;3.233522E+000;1.037840E-001
5096000;7.458805E+000;3.233522E+000;1.037840E-001
5108000;7.458805E+000;3.233522E+000;1.037840E-001
5120000;7.458805E+000;3.233522E+000;1.037840E-001
5133000;7.458805E+000;3.233522E+000;1.037840E-001
5146000;7.454013E+000;3.231605E+000;1.037840E-001
5159000;7.454013E+000;3.231605E+000;1.037840E-001
5171000;7.454013E+000;3.231605E+000;1.037840E-001
5183000;7.454013E+000;3.231605E+000;1.037840E-001
5196000;7.454013E+000;3.231605E+000;1.037840E-001
5208000;7.454013E+000;3.231605E+000;1.037840E-001
5219000;7.454013E+000;3.231605E+000;1.037840E-001
5231000;7.454013E+000;3.231605E+000;1.037840E-001
5243000;7.449217E+000;3.229687E+000;1.037840E-001
5255000;7.449217E+000;3.229687E+000;1.037840E-001
5268000;7.449217E+000;3.229687E+000;1.037840E-001
5280000;7.449217E+000;3.229687E+000;1.037840E-001
5293000;7.449217E+000;3.229687E+000;1.037840E-001
5305000;7.449217E+000;3.229687E+000;1.037840E-001
5318000;7.449217E+000;3.229687E+000;1.037840E-001
5330000;7.449217E+000;3.229687E+000;1.037840E-001
5342000;7.444425E+000;3.227770E+000;1.037840E-001
5353000;7.444425E+000;3.233006E+000;1.037840E-001
5365000;7.444425E+000;3.227770E+000;1.037840E-001
5378000;7.444425E+000;3.227770E+000;1.037840E-001
5391000;7.444425E+000;3.227770E+000;1.037840E-001
5403000;7.444425E+000;3.227770E+000;1.037840E-001
5415000;7.444425E+000;3.227770E+000;1.037840E-001
5427000;7.444425E+000;3.227770E+000;1.037840E-001
5440000;7.444425E+000;3.227770E+000;1.037840E-001
5453000;7.444425E+000;3.227770E+000;1.037840E-001
5466000;7.444425E+000;3.227770E+000;1.037840E-001
5479000;7.444425E+000;3.227770E+000;1.037840E-001
5491000;7.439630E+000;3.225852E+000;1.037840E-001
5502000;7.439630E+000;3.225852E+000;1.037840E-001
5514000;7.439630E+000;3.225852E+000;1.037840E-001
5526000;7.439630E+000;3.225852E+000;1.037840E-001
5539000;7.439630E+000;3.225852E+000;1.037840E-001
5551000;7.439630E+000;3.225852E+000;1.037840E-001
5562000;7.439630E+000;3.225852E+000;1.037840E-001
5574000;7.439630E+000;3.225852E+000;1.037840E-001
5586000;7.439630E+000;3.225852E+000;1.037840E-001
5598000;7.439630E+000;3.225852E+000;1.037840E-001
5610000;7.434838E+000;3.223935E+000;1.037840E-001
5621000;7.434838E+000;3.223935E+000;1.037840E-001
5633000;7.434838E+000;3.223935E+000;1.037840E-001
5645000;7.434838E+000;3.223935E+000;1.037840E-001
5658000;7.434838E+000;3.223935E+000;1.037840E-001
5669000;7.434838E+000;3.223935E+000;1.037840E-001
5681000;7.430046E+000;3.222018E+000;1.037840E-001
5692000;7.434850E+000;3.223940E+000;1.037840E-001
5704000;7.434850E+000;3.223940E+000;1.037840E-001
5717000;7.434850E+000;3.223940E+000;1.037840E-001
5728000;7.434850E+000;3.223940E+000;1.037840E-001
5740000;7.434850E+000;3.223940E+000;1.037840E-001
5753000;7.434850E+000;3.223940E+000;1.037840E-001
5766000;7.434850E+000;3.223940E+000;1.037840E-001
5778000;7.434850E+000;3.223940E+000;1.037840E-001
5790000;7.434850E+000;3.223940E+000;1.037840E-001
5803000;7.434850E+000;3.223940E+000;1.037840E-001
5814000;7.434850E+000;3.223940E+000;1.037840E-001
5826000;7.434850E+000;3.223940E+000;1.037840E-001
5839000;7.434850E+000;3.223940E+000;1.037840E-001
5851000;7.434850E+000;3.223940E+000;1.037840E-001
5863000;7.434850E+000;3.223940E+000;1.037840E-001
5875000;7.434850E+000;3.223940E+000;1.037840E-001
5887000;7.434850E+000;3.223940E+000;1.037840E-001
5900000;7.434850E+000;3.223940E+000;1.037840E-001
5912000;7.434850E+000;3.223940E+000;1.037840E-001
5924000;7.434850E+000;3.223940E+000;1.037840E-001
5936000;7.434850E+000;3.223940E+000;1.037840E-001
5949000;7.434850E+000;3.223940E+000;1.037840E-001
5962000;7.434850E+000;3.223940E+000;1.037840E-001
5975000;7.434850E+000;3.223940E+000;1.037840E-001
5987000;7.434850E+000;3.223940E+000;1.037840E-001
6000000;7.434850E+000;3.223940E+000;1.037840E-001
6012000;7.434850E+000;3.223940E+000;1.037840E-001
6024000;7.430055E+000;3.222022E+000;1.037840E-001
6036000;7.430055E+000;3.222022E+000;1.037840E-001
6048000;7.430055E+000;3.222022E+000;1.037840E-001
6060000;7.430055E+000;3.222022E+000;1.037840E-001
6072000;7.430055E+000;3.222022E+000;1.037840E-001
6085000;4.500000E+001;1.500000E+001;6.500000E-001
6098000;4.500000E+001;1.500000E+001;6.500000E-001
6110000;4.500000E+001;1.500000E+001;6.500000E-001
6122000;4.500000E+001;1.304215E+001;6.500000E-001
6133000;4.500000E+001;1.112578E+001;6.500000E-001
