Timestamp;target;measure;target;measure
1758000;-1.051521E-003;0.000000E+000;0.000000E+000;4.738569E-006
1774000;-1.115966E-003;0.000000E+000;0.000000E+000;4.738569E-006
1790000;-1.172829E-003;0.000000E+000;0.000000E+000;4.738569E-006
1806000;-1.233482E-003;0.000000E+000;0.000000E+000;4.738569E-006
1821000;-1.290345E-003;0.000000E+000;0.000000E+000;4.738569E-006
1837000;-1.350999E-003;0.000000E+000;0.000000E+000;4.738569E-006
1852000;-1.407862E-003;0.000000E+000;0.000000E+000;4.738569E-006
1868000;-1.468515E-003;0.000000E+000;0.000000E+000;4.738569E-006
1883000;-1.525378E-003;0.000000E+000;0.000000E+000;4.738569E-006
1899000;-1.586032E-003;0.000000E+000;0.000000E+000;4.738569E-006
1915000;-1.646686E-003;0.000000E+000;0.000000E+000;4.738569E-006
1930000;-1.703548E-003;0.000000E+000;0.000000E+000;4.738569E-006
1945000;-1.760411E-003;0.000000E+000;0.000000E+000;4.738569E-006
1960000;-1.817274E-003;0.000000E+000;0.000000E+000;4.738569E-006
1975000;-1.874137E-003;0.000000E+000;0.000000E+000;4.738569E-006
1991000;-1.931000E-003;0.000000E+000;0.000000E+000;4.738569E-006
2006000;-1.991653E-003;0.000000E+000;0.000000E+000;4.738569E-006
2021000;-2.048516E-003;0.000000E+000;0.000000E+000;4.738569E-006
2037000;-2.109170E-003;0.000000E+000;0.000000E+000;4.738569E-006
2053000;-2.169824E-003;0.000000E+000;0.000000E+000;4.738569E-006
2069000;-2.230478E-003;0.000000E+000;0.000000E+000;4.738569E-006
2084000;-2.287340E-003;0.000000E+000;0.000000E+000;4.738569E-006
2100000;-2.347994E-003;0.000000E+000;0.000000E+000;4.738569E-006
2115000;-2.404857E-003;-1.308997E-002;0.000000E+000;-9.113550E-005
2130000;8.276177E-003;0.000000E+000;0.000000E+000;-9.113550E-005
2145000;9.369803E-003;0.000000E+000;0.000000E+000;-9.113550E-005
2160000;1.046343E-002;0.000000E+000;0.000000E+000;-9.113550E-005
2175000;1.155705E-002;0.000000E+000;0.000000E+000;4.738569E-006
2189000;1.916575E-003;0.000000E+000;0.000000E+000;4.738569E-006
2205000;1.855922E-003;0.000000E+000;0.000000E+000;4.738569E-006
2220000;1.799059E-003;0.000000E+000;0.000000E+000;4.738569E-006
2236000;1.738405E-003;0.000000E+000;0.000000E+000;4.738569E-006
2251000;1.681542E-003;0.000000E+000;0.000000E+000;4.738569E-006
2268000;1.617098E-003;0.000000E+000;0.000000E+000;4.738569E-006
2287000;1.545072E-003;0.000000E+000;0.000000E+000;4.738569E-006
2299000;1.499581E-003;0.000000E+000;0.000000E+000;4.738569E-006
2317000;1.431346E-003;0.000000E+000;0.000000E+000;4.738569E-006
2330000;1.382065E-003;0.000000E+000;0.000000E+000;4.738569E-006
2342000;1.336575E-003;0.000000E+000;0.000000E+000;4.738569E-006
2354000;1.291084E-003;0.000000E+000;0.000000E+000;4.738569E-006
2367000;1.241803E-003;0.000000E+000;0.000000E+000;4.738569E-006
2381000;1.188731E-003;0.000000E+000;0.000000E+000;4.738569E-006
2394000;1.139450E-003;0.000000E+000;0.000000E+000;4.738569E-006
2406000;1.093960E-003;0.000000E+000;0.000000E+000;4.738569E-006
2419000;1.048470E-003;0.000000E+000;0.000000E+000;4.738569E-006
2431000;1.002979E-003;0.000000E+000;0.000000E+000;4.738569E-006
2443000;9.574890E-004;0.000000E+000;0.000000E+000;4.738569E-006
2455000;9.082080E-004;0.000000E+000;0.000000E+000;4.738569E-006
2467000;8.627176E-004;0.000000E+000;0.000000E+000;4.738569E-006
2479000;8.172274E-004;0.000000E+000;0.000000E+000;4.738569E-006
2493000;7.641554E-004;0.000000E+000;0.000000E+000;4.738569E-006
2506000;7.148742E-004;0.000000E+000;0.000000E+000;4.738569E-006
2518000;6.693840E-004;0.000000E+000;0.000000E+000;4.738569E-006
2530000;6.238938E-004;0.000000E+000;0.000000E+000;4.738569E-006
2543000;5.746126E-004;0.000000E+000;0.000000E+000;4.738569E-006
2555000;5.291224E-004;0.000000E+000;0.000000E+000;4.738569E-006
2567000;4.836321E-004;0.000000E+000;0.000000E+000;4.738569E-006
2579000;4.381418E-004;0.000000E+000;0.000000E+000;4.738569E-006
2591000;3.926516E-004;0.000000E+000;0.000000E+000;4.738569E-006
2603000;3.471613E-004;0.000000E+000;0.000000E+000;4.738569E-006
2616000;2.978802E-004;0.000000E+000;0.000000E+000;4.738569E-006
2629000;2.485990E-004;0.000000E+000;0.000000E+000;4.738569E-006
2641000;2.031088E-004;0.000000E+000;0.000000E+000;4.738569E-006
2653000;1.576185E-004;0.000000E+000;0.000000E+000;4.738569E-006
2666000;1.083374E-004;0.000000E+000;0.000000E+000;4.738569E-006
2679000;5.905627E-005;0.000000E+000;0.000000E+000;4.738569E-006
2692000;9.775162E-006;0.000000E+000;0.000000E+000;4.738569E-006
2705000;-3.950595E-005;0.000000E+000;0.000000E+000;4.738569E-006
2718000;-8.878708E-005;0.000000E+000;0.000000E+000;4.738569E-006
2731000;-1.380682E-004;0.000000E+000;0.000000E+000;4.738569E-006
2743000;-1.835585E-004;0.000000E+000;0.000000E+000;4.738569E-006
2755000;-2.290487E-004;0.000000E+000;0.000000E+000;4.738569E-006
2768000;-2.783298E-004;0.000000E+000;0.000000E+000;4.738569E-006
2781000;-3.276110E-004;0.000000E+000;0.000000E+000;4.738569E-006
2793000;-3.731012E-004;0.000000E+000;0.000000E+000;4.738569E-006
2805000;-4.185915E-004;0.000000E+000;0.000000E+000;4.738569E-006
2817000;-4.640818E-004;0.000000E+000;0.000000E+000;4.738569E-006
2829000;-5.095720E-004;0.000000E+000;0.000000E+000;4.738569E-006
2841000;-5.588531E-004;0.000000E+000;0.000000E+000;4.738569E-006
2854000;-6.043434E-004;0.000000E+000;0.000000E+000;4.738569E-006
2867000;-6.536245E-004;0.000000E+000;0.000000E+000;4.738569E-006
2879000;-6.991148E-004;0.000000E+000;0.000000E+000;4.738569E-006
2892000;-7.483959E-004;0.000000E+000;0.000000E+000;4.738569E-006
2904000;-7.938862E-004;0.000000E+000;0.000000E+000;4.738569E-006
2916000;-8.393765E-004;0.000000E+000;0.000000E+000;4.738569E-006
2930000;-8.924485E-004;0.000000E+000;0.000000E+000;4.738569E-006
2942000;-9.379387E-004;0.000000E+000;0.000000E+000;4.738569E-006
2955000;-9.872199E-004;0.000000E+000;0.000000E+000;4.738569E-006
2968000;-1.036501E-003;0.000000E+000;0.000000E+000;4.738569E-006
2980000;-1.081991E-003;0.000000E+000;0.000000E+000;4.738569E-006
2993000;-1.131272E-003;0.000000E+000;0.000000E+000;4.738569E-006
3006000;-1.180553E-003;0.000000E+000;0.000000E+000;4.738569E-006
3018000;-1.226044E-003;0.000000E+000;0.000000E+000;4.738569E-006
3032000;-1.279116E-003;0.000000E+000;0.000000E+000;4.738569E-006
3045000;-1.328397E-003;0.000000E+000;0.000000E+000;4.738569E-006
3058000;-1.377678E-003;0.000000E+000;0.000000E+000;4.738569E-006
3070000;-1.423168E-003;0.000000E+000;0.000000E+000;4.738569E-006
3083000;-1.472449E-003;0.000000E+000;0.000000E+000;4.738569E-006
3095000;-1.517940E-003;0.000000E+000;0.000000E+000;4.738569E-006
3108000;-1.567221E-003;0.000000E+000;0.000000E+000;4.738569E-006
3121000;-1.616502E-003;0.000000E+000;0.000000E+000;4.738569E-006
3133000;-1.661992E-003;0.000000E+000;0.000000E+000;4.738569E-006
3145000;-1.707482E-003;0.000000E+000;0.000000E+000;4.738569E-006
3157000;-1.752973E-003;-5.235988E-002;0.000000E+000;4.738569E-006
3170000;-1.802254E-003;0.000000E+000;0.000000E+000;4.738569E-006
3183000;-1.851535E-003;0.000000E+000;0.000000E+000;4.738569E-006
3195000;-1.897025E-003;0.000000E+000;0.000000E+000;4.738569E-006
3208000;-1.946306E-003;0.000000E+000;0.000000E+000;4.738569E-006
3220000;-1.991797E-003;0.000000E+000;0.000000E+000;4.738569E-006
3233000;-2.041078E-003;0.000000E+000;0.000000E+000;4.738569E-006
3246000;-2.090359E-003;0.000000E+000;0.000000E+000;4.738569E-006
3258000;-2.135849E-003;0.000000E+000;0.000000E+000;4.738569E-006
3271000;-2.185130E-003;0.000000E+000;0.000000E+000;4.738569E-006
3283000;-2.230620E-003;0.000000E+000;0.000000E+000;4.738569E-006
3296000;-2.276111E-003;0.000000E+000;0.000000E+000;4.738569E-006
3308000;-2.325392E-003;0.000000E+000;0.000000E+000;4.738569E-006
3320000;-2.374673E-003;0.000000E+000;0.000000E+000;4.738569E-006
3333000;-2.420163E-003;0.000000E+000;0.000000E+000;4.738569E-006
3346000;-2.469444E-003;0.000000E+000;0.000000E+000;4.738569E-006
3359000;-2.514935E-003;0.000000E+000;0.000000E+000;4.738569E-006
3371000;-2.564216E-003;0.000000E+000;0.000000E+000;4.738569E-006
3383000;-2.609706E-003;0.000000E+000;0.000000E+000;4.738569E-006
3396000;-2.658987E-003;-5.235988E-002;0.000000E+000;4.738569E-006
3409000;-2.712059E-003;0.000000E+000;0.000000E+000;4.738569E-006
3422000;-2.757549E-003;0.000000E+000;0.000000E+000;4.738569E-006
3435000;-2.806830E-003;0.000000E+000;0.000000E+000;4.738569E-006
3447000;-2.852321E-003;0.000000E+000;0.000000E+000;4.738569E-006
3460000;-2.901602E-003;0.000000E+000;0.000000E+000;4.738569E-006
3472000;-2.947092E-003;0.000000E+000;0.000000E+000;-9.113550E-005
3485000;7.511425E-003;0.000000E+000;0.000000E+000;-9.113550E-005
3497000;8.386326E-003;0.000000E+000;0.000000E+000;-9.113550E-005
3509000;9.261226E-003;0.000000E+000;0.000000E+000;-9.113550E-005
3522000;1.020904E-002;0.000000E+000;0.000000E+000;-9.113550E-005
3534000;1.108394E-002;0.000000E+000;0.000000E+000;-9.113550E-005
3546000;1.987934E-003;0.000000E+000;0.000000E+000;4.738569E-006
3559000;1.938653E-003;0.000000E+000;0.000000E+000;4.738569E-006
3571000;1.893163E-003;0.000000E+000;0.000000E+000;4.738569E-006
3584000;1.843882E-003;0.000000E+000;0.000000E+000;4.738569E-006
3597000;1.794601E-003;0.000000E+000;0.000000E+000;4.738569E-006
3609000;1.749110E-003;0.000000E+000;0.000000E+000;4.738569E-006
3622000;1.699829E-003;0.000000E+000;0.000000E+000;4.738569E-006
3635000;1.654339E-003;0.000000E+000;0.000000E+000;4.738569E-006
3647000;1.605058E-003;0.000000E+000;0.000000E+000;4.738569E-006
3660000;1.555777E-003;0.000000E+000;0.000000E+000;4.738569E-006
3672000;1.510286E-003;0.000000E+000;0.000000E+000;4.738569E-006
3684000;1.464796E-003;0.000000E+000;0.000000E+000;4.738569E-006
3696000;1.419306E-003;0.000000E+000;0.000000E+000;4.738569E-006
3709000;1.370025E-003;0.000000E+000;0.000000E+000;4.738569E-006
3721000;1.324534E-003;0.000000E+000;0.000000E+000;4.738569E-006
3734000;1.275253E-003;0.000000E+000;0.000000E+000;4.738569E-006
3747000;1.225972E-003;0.000000E+000;0.000000E+000;4.738569E-006
3759000;1.180482E-003;0.000000E+000;0.000000E+000;4.738569E-006
3771000;1.134992E-003;0.000000E+000;0.000000E+000;4.738569E-006
3784000;1.085711E-003;0.000000E+000;0.000000E+000;4.738569E-006
3797000;1.036429E-003;0.000000E+000;0.000000E+000;4.738569E-006
3810000;9.871483E-004;0.000000E+000;0.000000E+000;4.738569E-006
3822000;9.416580E-004;0.000000E+000;0.000000E+000;4.738569E-006
3835000;8.923769E-004;0.000000E+000;0.000000E+000;4.738569E-006
3848000;8.430958E-004;0.000000E+000;0.000000E+000;4.738569E-006
3860000;7.976055E-004;0.000000E+000;0.000000E+000;4.738569E-006
3872000;7.521153E-004;0.000000E+000;0.000000E+000;4.738569E-006
3885000;7.028341E-004;0.000000E+000;0.000000E+000;4.738569E-006
3898000;6.535531E-004;0.000000E+000;0.000000E+000;4.738569E-006
3911000;6.042719E-004;0.000000E+000;0.000000E+000;4.738569E-006
3923000;5.587817E-004;0.000000E+000;0.000000E+000;4.738569E-006
3936000;5.095005E-004;0.000000E+000;0.000000E+000;4.738569E-006
3949000;4.602194E-004;0.000000E+000;0.000000E+000;4.738569E-006
3961000;4.147291E-004;0.000000E+000;0.000000E+000;4.738569E-006
3973000;3.692388E-004;0.000000E+000;0.000000E+000;4.738569E-006
3985000;3.237486E-004;0.000000E+000;0.000000E+000;4.738569E-006
3999000;2.706766E-004;0.000000E+000;0.000000E+000;4.738569E-006
4011000;2.251863E-004;0.000000E+000;0.000000E+000;4.738569E-006
4023000;1.796961E-004;0.000000E+000;0.000000E+000;4.738569E-006
4036000;1.304150E-004;0.000000E+000;0.000000E+000;4.738569E-006
4048000;8.492469E-005;0.000000E+000;0.000000E+000;4.738569E-006
4061000;3.564358E-005;0.000000E+000;0.000000E+000;4.738569E-006
4074000;-1.363753E-005;0.000000E+000;0.000000E+000;4.738569E-006
4087000;-6.291867E-005;0.000000E+000;0.000000E+000;4.738569E-006
4100000;-1.121998E-004;0.000000E+000;0.000000E+000;4.738569E-006
4113000;-1.614809E-004;0.000000E+000;0.000000E+000;4.738569E-006
4125000;-2.107620E-004;0.000000E+000;0.000000E+000;4.738569E-006
4137000;-2.524614E-004;0.000000E+000;0.000000E+000;4.738569E-006
4150000;-3.017425E-004;0.000000E+000;0.000000E+000;4.738569E-006
4163000;-3.510237E-004;0.000000E+000;0.000000E+000;4.738569E-006
4176000;-4.003048E-004;0.000000E+000;0.000000E+000;4.738569E-006
4188000;-4.457951E-004;0.000000E+000;0.000000E+000;4.738569E-006
4200000;-4.912853E-004;0.000000E+000;0.000000E+000;4.738569E-006
4212000;-5.367756E-004;0.000000E+000;0.000000E+000;4.738569E-006
4225000;-5.860567E-004;0.000000E+000;0.000000E+000;4.738569E-006
4238000;-6.353378E-004;0.000000E+000;0.000000E+000;4.738569E-006
4251000;-6.846189E-004;0.000000E+000;0.000000E+000;4.738569E-006
4264000;-7.339001E-004;0.000000E+000;0.000000E+000;4.738569E-006
4277000;-7.831812E-004;0.000000E+000;0.000000E+000;4.738569E-006
4289000;-8.286715E-004;0.000000E+000;0.000000E+000;4.738569E-006
4302000;-8.779526E-004;0.000000E+000;0.000000E+000;4.738569E-006
4315000;-9.272337E-004;0.000000E+000;0.000000E+000;4.738569E-006
4327000;-9.727240E-004;0.000000E+000;0.000000E+000;4.738569E-006
4340000;-1.022005E-003;0.000000E+000;0.000000E+000;4.738569E-006
4352000;-1.067495E-003;0.000000E+000;0.000000E+000;4.738569E-006
4365000;-1.116776E-003;0.000000E+000;0.000000E+000;4.738569E-006
4378000;-1.166058E-003;0.000000E+000;0.000000E+000;4.738569E-006
4390000;-1.211548E-003;0.000000E+000;0.000000E+000;4.738569E-006
4402000;-1.257038E-003;0.000000E+000;0.000000E+000;4.738569E-006
4414000;-1.306319E-003;0.000000E+000;0.000000E+000;4.738569E-006
4427000;-1.355600E-003;0.000000E+000;0.000000E+000;4.738569E-006
4441000;-1.404881E-003;0.000000E+000;0.000000E+000;4.738569E-006
4454000;-1.454163E-003;0.000000E+000;0.000000E+000;4.738569E-006
4466000;-1.499653E-003;0.000000E+000;0.000000E+000;4.738569E-006
4478000;-1.545143E-003;0.000000E+000;0.000000E+000;4.738569E-006
4491000;-1.594424E-003;0.000000E+000;0.000000E+000;4.738569E-006
4504000;-1.643705E-003;0.000000E+000;0.000000E+000;4.738569E-006
4516000;-1.692986E-003;0.000000E+000;0.000000E+000;4.738569E-006
4529000;-1.738477E-003;0.000000E+000;0.000000E+000;4.738569E-006
4542000;-1.787758E-003;0.000000E+000;0.000000E+000;4.738569E-006
4555000;-1.837039E-003;0.000000E+000;0.000000E+000;4.738569E-006
4568000;-1.886320E-003;0.000000E+000;0.000000E+000;4.738569E-006
4581000;-1.935601E-003;0.000000E+000;0.000000E+000;4.738569E-006
4594000;-1.984882E-003;0.000000E+000;0.000000E+000;4.738569E-006
4606000;-2.030373E-003;0.000000E+000;0.000000E+000;4.738569E-006
4619000;-2.079654E-003;0.000000E+000;0.000000E+000;4.738569E-006
4632000;-2.128935E-003;0.000000E+000;0.000000E+000;4.738569E-006
4645000;-2.178216E-003;0.000000E+000;0.000000E+000;4.738569E-006
4658000;-2.227497E-003;0.000000E+000;0.000000E+000;4.738569E-006
4671000;-2.276778E-003;0.000000E+000;0.000000E+000;4.738569E-006
4684000;-2.326059E-003;0.000000E+000;0.000000E+000;4.738569E-006
4697000;-2.375341E-003;0.000000E+000;0.000000E+000;4.738569E-006
4709000;-2.420831E-003;0.000000E+000;0.000000E+000;4.738569E-006
4722000;-2.470112E-003;0.000000E+000;0.000000E+000;4.738569E-006
4734000;-2.519393E-003;0.000000E+000;0.000000E+000;4.738569E-006
4747000;-2.564883E-003;0.000000E+000;0.000000E+000;4.738569E-006
4760000;7.356739E-003;0.000000E+000;0.000000E+000;-9.113550E-005
4772000;8.304548E-003;0.000000E+000;0.000000E+000;-9.113550E-005
4784000;9.179449E-003;0.000000E+000;0.000000E+000;-9.113550E-005
4798000;1.012726E-002;3.926991E-002;0.000000E+000;4.738569E-006
4811000;4.905701E-004;0.000000E+000;0.000000E+000;4.738569E-006
4824000;4.412890E-004;0.000000E+000;0.000000E+000;4.738569E-006
4836000;3.957987E-004;0.000000E+000;0.000000E+000;4.738569E-006
4849000;3.465176E-004;0.000000E+000;0.000000E+000;4.738569E-006
4861000;3.010273E-004;0.000000E+000;0.000000E+000;4.738569E-006
4873000;2.555370E-004;0.000000E+000;0.000000E+000;4.738569E-006
4886000;2.062559E-004;0.000000E+000;0.000000E+000;4.738569E-006
4898000;1.607657E-004;0.000000E+000;0.000000E+000;4.738569E-006
4910000;1.114846E-004;0.000000E+000;0.000000E+000;4.738569E-006
4924000;6.220344E-005;0.000000E+000;0.000000E+000;4.738569E-006
4936000;1.671317E-005;0.000000E+000;0.000000E+000;4.738569E-006
4948000;-3.256797E-005;0.000000E+000;0.000000E+000;4.738569E-006
4962000;-8.184908E-005;0.000000E+000;0.000000E+000;4.738569E-006
4975000;-1.311302E-004;0.000000E+000;0.000000E+000;4.738569E-006
4988000;-1.804113E-004;0.000000E+000;0.000000E+000;4.738569E-006
5002000;-2.334833E-004;0.000000E+000;0.000000E+000;4.738569E-006
5016000;-2.865553E-004;0.000000E+000;0.000000E+000;4.738569E-006
5029000;-3.358364E-004;0.000000E+000;0.000000E+000;4.738569E-006
5043000;-3.889084E-004;0.000000E+000;0.000000E+000;4.738569E-006
5057000;-4.419804E-004;0.000000E+000;0.000000E+000;4.738569E-006
5069000;-4.874706E-004;0.000000E+000;0.000000E+000;4.738569E-006
5083000;-5.405426E-004;0.000000E+000;0.000000E+000;4.738569E-006
5095000;-5.860329E-004;0.000000E+000;0.000000E+000;4.738569E-006
5108000;-6.353140E-004;0.000000E+000;0.000000E+000;4.738569E-006
5120000;-6.808043E-004;0.000000E+000;0.000000E+000;4.738569E-006
5133000;-7.300854E-004;0.000000E+000;0.000000E+000;4.738569E-006
5145000;-7.755756E-004;0.000000E+000;0.000000E+000;4.738569E-006
5157000;-8.210659E-004;0.000000E+000;0.000000E+000;4.738569E-006
5169000;-8.665562E-004;0.000000E+000;0.000000E+000;4.738569E-006
5181000;-9.120464E-004;0.000000E+000;0.000000E+000;4.738569E-006
5193000;-9.575367E-004;0.000000E+000;0.000000E+000;4.738569E-006
5205000;-1.003027E-003;0.000000E+000;0.000000E+000;4.738569E-006
5218000;-1.052308E-003;0.000000E+000;0.000000E+000;4.738569E-006
5231000;-1.101589E-003;0.000000E+000;0.000000E+000;4.738569E-006
5245000;-1.154661E-003;0.000000E+000;0.000000E+000;4.738569E-006
5258000;-1.203942E-003;0.000000E+000;0.000000E+000;4.738569E-006
